,movie_id,name,first_score,last_score,genre
220,23650349,Soul Mates,0.7357,-0.6124,Silent film
387,14729260,Manslaughter,-0.5267,-0.5267,Silent film
465,32075558,The Temptation of Saint Anthony,0.4215,0.4215,Silent film
3,13495023,The Secret Man,-0.0516,0.25,Silent film
316,29164839,Tip Toes,-0.4215,-0.1027,Silent film
290,24587410,The Kiss,-0.1531,-0.6908,Silent film
430,24460184,The Great Divide,-0.8225,-0.8225,Silent film
583,32907275,The Man from Kangaroo,-0.5267,0.5719,Silent film
444,34530005,I Will Repay,-0.5267,-0.6908,Silent film
298,24583027,The Garden of Allah,0.128,0.128,Silent film
345,17822427,Fuss and Feathers,0.631,0.6369,Silent film
200,15839614,Hinemoa,-0.1531,-0.1531,Silent film
131,12954957,The Brave Ones,-0.765,0.1877,Silent film
264,901907,The Magician,0.1027,0.2732,Silent film
302,35737836,The Gateway of the Moon,-0.1531,0.7717,Silent film
335,5697483,Seven Chances,-0.5859,0.4019,Silent film
55,5724053,"Cruel, Cruel Love",0.2023,0.6908,Silent film
324,23240836,Raffles,-0.5859,0.3818,Silent film
337,2399730,Prem Sanyas,-0.1531,-0.1531,Silent film
196,7259476,The Werewolf,-0.6705,-0.9313,Silent film
511,11685641,The Only Thing,0.34,0.34,Silent film
215,15062787,"The World, the Flesh and the Devil",-0.3612,-0.6705,Silent film
58,32895465,A Maori Maid's Love,0.3182,0.6369,Silent film
175,24459970,The Bandolero,-0.2263,-0.2263,Silent film
49,16426208,My Best Girl,-0.4201,0.5719,Silent film
104,12987917,Le Carnaval des vérités,0.9413,-0.3612,Silent film
143,16428005,Pollyanna,-0.2263,0.7184,Silent film
505,28401704,Hindle Wakes,0.4019,0.296,Silent film
565,28668320,The Last Post,0.5994,-0.9294,Silent film
412,12218502,The Assassination of the Duke of Guise,-0.765,0.765,Silent film
112,11451211,Laughing Gas,-0.1027,-0.7269,Silent film
161,4765789,Divorce and the Daughter,-0.4767,0.802,Silent film
36,29047988,The Lotus Eater,-0.5859,0.5574,Silent film
168,457578,Pandora's Box,0.4767,-0.2023,Silent film
156,32998807,Jewelled Nights,-0.6876,-0.1027,Silent film
308,24577926,The Boy Friend,0.5719,0.5719,Silent film
62,9595369,The Ace of Scotland Yard,-0.3612,-0.3612,Silent film
317,5667770,The Birth of a Race,-0.7269,0.3182,Silent film
435,7036030,"Love, Life and Laughter",0.836,0.836,Silent film
553,24504743,The Golden Claw,0.9723,0.9723,Silent film
44,14881706,The Enemy,-0.7906,-0.5106,Silent film
127,5281750,Tumbleweeds,0.5574,0.9393,Silent film
547,8841918,Bulat-Batır,0.7845,-0.7351,Silent film
124,2219138,The Playhouse,0.2732,-0.4019,Silent film
387,14729260,Manslaughter,-0.5267,-0.5267,Silent film
84,11558403,Our Modern Maidens,0.7906,0.944,Silent film
378,4829197,Thunder,-0.1027,-0.1027,Silent film
181,25198436,The Joy Girl,0.6369,0.3612,Silent film
253,14706271,The Affairs of Anatol,0.4939,0.8126,Silent film
80,1887155,Different From The Others,0.8402,0.5346,Silent film
231,8696631,America Goes Over,-0.5994,-0.7717,Silent film
312,14923004,The Bluffers,-0.8807,-0.8807,Silent film
457,32896071,The Dinkum Bloke,0.5574,-0.25,Silent film
358,4502702,Miss Suwanna of Siam,0.7906,0.9231,Silent film
318,32879923,Ben Hall and his Gang,0.34,-0.128,Silent film
433,6417788,The Half-Way Girl,0.25,-0.296,Silent film
474,7324640,Spies,0.4019,0.34,Silent film
116,16964519,Smouldering Fires,0.6369,0.7579,Silent film
500,32943946,The Bells,0.5574,-0.2235,Silent film
291,18999400,The Foundling,-0.872,0.3182,Silent film
570,13596002,Beyond the Border,-0.4404,-0.6597,Silent film
489,11449217,A Film Johnnie,0.6369,-0.4767,Silent film
94,3291573,The Monster,-0.4588,0.926,Silent film
437,15446482,A Sailor-Made Man,0.5719,0.4767,Silent film
196,7259476,The Werewolf,-0.6705,-0.9313,Silent film
146,61046,Wings,0.4939,0.5719,Silent film
446,5703032,The Haunted Castle,0.7227,0.4215,Silent film
367,2685258,Our Hospitality,-0.7564,-0.34,Silent film
386,32997171,A Girl of the Bush,-0.296,-0.7783,Silent film
305,7257311,Petticoat Camp,-0.0258,0.6808,Silent film
348,25919422,Black Oxen,0.6369,0.5574,Silent film
103,14174980,The Sky Pilot,-0.128,0.85,Silent film
26,34521922,The Last Rose of Summer,-0.5574,-0.5574,Silent film
471,15743241,"Number, Please?",-0.1779,-0.3612,Silent film
93,32986436,Eureka Stockade,0.296,-0.8225,Silent film
288,1346905,The Kid,0.4215,0.8625,Silent film
36,29047988,The Lotus Eater,-0.5859,0.5574,Silent film
93,32986436,Eureka Stockade,0.296,-0.8225,Silent film
258,32998580,Circumstance,-0.3612,-0.6705,Silent film
532,20064686,Orochi,-0.5574,-0.5106,Silent film
514,15672739,The Perils of Pauline,0.2023,0.7351,Silent film
115,24571663,The Circle,0.743,0.5859,Silent film
261,61189,Disraeli,0.8555,0.7269,Silent film
313,17325678,The Mystic,0.0772,0.0772,Silent film
262,32895415,'Neath Austral Skies,0.4019,0.5346,Silent film
550,5983350,Conquering Power,-0.1779,0.25,Silent film
425,10104497,Corbett and Courtney Before the Kinetograph,0.5574,0.5574,Silent film
520,23765662,Pink Dream,0.802,-0.7269,Silent film
490,2661958,A Lad from Old Ireland,-0.5994,0.7269,Silent film
109,18185668,Nomads of the North,-0.7096,-0.5859,Silent film
309,24478946,The Devil's Circus,-0.785,-0.785,Silent film
83,7251829,The Amateur Detective,0.0516,0.0516,Silent film
202,15397748,Boys to Board,0.5106,0.4404,Silent film
326,14836345,The Mothering Heart,-0.25,0.5719,Silent film
252,3644898,Häxan,0.0772,0.1531,Silent film
104,12987917,Le Carnaval des vérités,0.9413,-0.3612,Silent film
569,11449142,Mabel's Strange Predicament,0.2023,-0.296,Silent film
515,13266463,Mandarin Mix-Up,0.3612,0.5574,Silent film
25,13911356,João da Mata,-0.6249,-0.4939,Silent film
445,14837619,The Battle of the Sexes,0.4588,0.5574,Silent film
488,17515227,The Revenge of Tarzan,0.4404,-0.296,Silent film
219,5604231,Wrong Again,0.8294,0.296,Silent film
170,74391,The Immigrant,-0.6705,0.296,Silent film
458,24572702,Mike,0.6369,0.6369,Silent film
78,11959424,Lady of the Night,-0.5574,-0.5784,Silent film
62,9595369,The Ace of Scotland Yard,-0.3612,-0.3612,Silent film
76,4765643,Hats Off,-0.6597,-0.5267,Silent film
182,13502837,Riders of Vengeance,-0.7717,-0.705,Silent film
411,1105307,Geronimo's Last Raid,0.6369,-0.34,Silent film
387,14729260,Manslaughter,-0.5267,-0.5267,Silent film
348,25919422,Black Oxen,0.6369,0.5574,Silent film
126,7454401,Alraune,-0.2023,-0.8555,Silent film
110,33110821,"Remorse, a Story of the Red Plague",0.6369,-0.5423,Silent film
18,24486972,Shell 43,-0.5994,-0.6705,Silent film
554,6068554,The Wings,-0.5423,-0.5423,Silent film
434,17877862,Almost an Actress,0.6369,0.5859,Silent film
313,17325678,The Mystic,0.0772,0.0772,Silent film
16,18161370,The False Faces,-0.8271,-0.5859,Silent film
117,15805451,Isle of Sunken Gold,0.296,0.6681,Silent film
557,5561269,The Haunted House,-0.4767,0.5106,Silent film
103,14174980,The Sky Pilot,-0.128,0.85,Silent film
345,17822427,Fuss and Feathers,0.631,0.6369,Silent film
355,19215615,Her Country's Call,-0.4939,0.6369,Silent film
262,32895415,'Neath Austral Skies,0.4019,0.5346,Silent film
425,10104497,Corbett and Courtney Before the Kinetograph,0.5574,0.5574,Silent film
277,23419399,The Arab,-0.5423,-0.1779,Silent film
515,13266463,Mandarin Mix-Up,0.3612,0.5574,Silent film
554,6068554,The Wings,-0.5423,-0.5423,Silent film
485,6105347,Somewhere in Georgia,0.4215,0.3612,Silent film
4,5925279,Orphans Of The Storm,0.4404,0.7783,Silent film
410,9531428,Aero NT-54,0.4215,0.7973,Silent film
250,7309894,Restless Wives,-0.2263,0.2732,Silent film
81,10690363,Caught in a Cabaret,0.2732,0.4019,Silent film
303,6627148,Inspiration,0.8126,0.4215,Silent film
375,24583584,The Road to Romance,0.5106,0.5106,Silent film
11,19288672,Powers That Prey,0.25,-0.2263,Silent film
421,24582482,Lovey Mary,0.0772,0.5423,Silent film
358,4502702,Miss Suwanna of Siam,0.7906,0.9231,Silent film
1,6747334,Lights of New York,0.4588,0.7783,Silent film
449,73371,The Black Pirate,-0.4767,0.765,Silent film
39,2544021,A Jitney Elopement,0.3612,0.7906,Silent film
401,10691210,His New Job,0.25,-0.8689,Silent film
337,2399730,Prem Sanyas,-0.1531,-0.1531,Silent film
199,25224752,Rescued by Rover,0.2023,0.5574,Silent film
299,23420352,One Night in Rome,-0.8519,-0.8519,Silent film
295,15453790,While the City Sleeps,-0.5719,0.5719,Silent film
510,15805259,Heroes of the Wild,-0.4497,-0.4993,Silent film
303,6627148,Inspiration,0.8126,0.4215,Silent film
21,18940531,The Legion of the Condemned,-0.7906,0.4215,Silent film
240,32943761,The Reprieve,-0.8934,0.3818,Silent film
199,25224752,Rescued by Rover,0.2023,0.5574,Silent film
402,11072916,Thou Shalt Honor Thy Wife,-0.0665,0.296,Silent film
287,11451309,The Property Man,-0.6486,-0.3818,Silent film
331,1709616,Frankenstein,0.6486,-0.4215,Silent film
202,15397748,Boys to Board,0.5106,0.4404,Silent film
502,20898872,So's Your Old Man,0.296,0.765,Silent film
415,32932657,The Breaking of the Drought,-0.4019,0.296,Silent film
95,9877595,Terry of the Times,0.2732,-0.6597,Silent film
498,5603557,Should Married Men Go Home?,0.8074,-0.6808,Silent film
140,35271106,Why Girls Leave Home,-0.3612,0.5994,Silent film
583,32907275,The Man from Kangaroo,-0.5267,0.5719,Silent film
581,15187261,Saturday Morning,0.1779,0.1779,Silent film
432,3270678,A Christmas Carol,-0.1531,0.0772,Silent film
19,13275998,Seeing the World,0.5859,0.1779,Silent film
488,17515227,The Revenge of Tarzan,0.4404,-0.296,Silent film
62,9595369,The Ace of Scotland Yard,-0.3612,-0.3612,Silent film
299,23420352,One Night in Rome,-0.8519,-0.8519,Silent film
581,15187261,Saturday Morning,0.1779,0.1779,Silent film
356,8864659,The Man Who Laughs,0.296,-0.3818,Silent film
125,3665621,The Cure,0.128,-0.0772,Silent film
526,14616220,The Warrens of Virginia,0.0772,0.2263,Silent film
543,11557479,Dream of Love,0.7906,-0.296,Silent film
362,11453506,Gentlemen of Nerve,0.4939,0.6597,Silent film
30,7261145,Wolf Blood,-0.8807,-0.5106,Silent film
402,11072916,Thou Shalt Honor Thy Wife,-0.0665,0.296,Silent film
534,36060525,The Power of Love,-0.0258,-0.5423,Silent film
145,2560840,In the Park,-0.6249,0.1477,Silent film
376,24479263,Bright Lights,0.4767,0.4767,Silent film
316,29164839,Tip Toes,-0.4215,-0.1027,Silent film
87,15687765,Hands Up!,-0.4019,-0.4019,Silent film
39,2544021,A Jitney Elopement,0.3612,0.7906,Silent film
113,9782429,The Sea Beast,0.3612,0.34,Silent film
272,26503648,Fifty-Fifty,0.5719,0.5574,Silent film
235,7445296,Her Night of Romance,-0.4019,0.5574,Silent film
405,19299698,"Jubilo, Jr.",0.5719,0.5719,Silent film
75,34508914,Across the Plains,0.5719,-0.611,Silent film
129,21662646,Song About the Merchant Kalashnikov,-0.8555,-0.8555,Silent film
151,73405,Civilization,-0.1779,0.7964,Silent film
357,10160801,The Man with the Rubber Head,0.3818,-0.5719,Silent film
493,24461524,Sinners in Silk,0.8519,0.8519,Silent film
25,13911356,João da Mata,-0.6249,-0.4939,Silent film
579,1568673,Between Showers,0.5423,-0.34,Silent film
70,13399881,If We Only Knew,0.3182,-0.5994,Silent film
475,4471177,Deaf Sam-Ryong,0.6369,0.25,Silent film
264,901907,The Magician,0.1027,0.2732,Silent film
298,24583027,The Garden of Allah,0.128,0.128,Silent film
261,61189,Disraeli,0.8555,0.7269,Silent film
298,24583027,The Garden of Allah,0.128,0.128,Silent film
109,18185668,Nomads of the North,-0.7096,-0.5859,Silent film
529,22643293,A Carmen of the North,0.7579,-0.9287,Silent film
33,29012443,The First Born,-0.6249,0.7845,Silent film
105,32951744,Tiger Island,0.8126,0.3612,Silent film
440,16093619,The Mechanical Man,0.5719,-0.6124,Silent film
218,12970989,The Boycotted Baby,0.5859,-0.1779,Silent film
240,32943761,The Reprieve,-0.8934,0.3818,Silent film
413,20951051,Mary Jane's Mishap,-0.34,-0.5994,Silent film
222,19317097,The Spanking Age,-0.8555,0.0258,Silent film
279,28777800,The Englishman and the Girl,0.34,-0.705,Silent film
282,28569306,Helen of Four Gates,-0.5267,-0.296,Silent film
301,20917489,The Far Paradise,-0.5423,-0.4767,Silent film
485,6105347,Somewhere in Georgia,0.4215,0.3612,Silent film
574,13504095,'If Only' Jim,-0.2023,0.93,Silent film
368,23499575,Beyond the Rocks,0.4019,-0.128,Silent film
489,11449217,A Film Johnnie,0.6369,-0.4767,Silent film
184,34476943,The Lawful Cheater,-0.6908,0.4767,Silent film
357,10160801,The Man with the Rubber Head,0.3818,-0.5719,Silent film
320,23423159,Married Flirts,-0.6808,-0.6808,Silent film
11,19288672,Powers That Prey,0.25,-0.2263,Silent film
61,32963409,The Devil's Playground,0.5994,-0.6124,Silent film
491,32987327,The Lady Outlaw,0.1531,0.296,Silent film
367,2685258,Our Hospitality,-0.7564,-0.34,Silent film
467,5674562,The Love Nest,0.8442,-0.296,Silent film
27,1789118,Pay Day,0.25,-0.1027,Silent film
440,16093619,The Mechanical Man,0.5719,-0.6124,Silent film
525,33031444,The Sundowner,-0.8074,-0.5574,Silent film
265,14627188,Carmen,-0.6808,-0.8442,Silent film
329,32896349,Hills of Hate,0.4215,-0.4404,Silent film
396,11517368,West Point,-0.8225,0.5106,Silent film
448,4597981,The Blue Bird,-0.1548,0.128,Silent film
142,32171961,Fine Feathers,0.1263,0.1263,Silent film
584,15347769,Mr. Wu,0.6249,0.4939,Silent film
261,61189,Disraeli,0.8555,0.7269,Silent film
160,31718825,Fine Manners,0.6369,0.5719,Silent film
252,3644898,Häxan,0.0772,0.1531,Silent film
111,20220778,The Thieving Hand,-0.2023,0.438,Silent film
425,10104497,Corbett and Courtney Before the Kinetograph,0.5574,0.5574,Silent film
351,13726036,Fatty's Plucky Pup,-0.6712,0.6249,Silent film
405,19299698,"Jubilo, Jr.",0.5719,0.5719,Silent film
393,8821499,Der Müller und sein Kind,-0.0129,-0.7184,Silent film
139,5603842,From Soup to Nuts,0.0199,-0.4404,Silent film
345,17822427,Fuss and Feathers,0.631,0.6369,Silent film
100,28422883,Kitty,0.5423,0.6808,Silent film
212,23418073,Tess of the d'Urbervilles,-0.7964,-0.6908,Silent film
47,3133515,The Viking,0.0258,0.0258,Silent film
552,18510113,Faces of Children,-0.5994,0.6597,Silent film
453,238484,Tillie's Punctured Romance,-0.3818,0.4767,Silent film
386,32997171,A Girl of the Bush,-0.296,-0.7783,Silent film
292,3566585,The Unknown,-0.6486,-0.6249,Silent film
145,2560840,In the Park,-0.6249,0.1477,Silent film
364,5440222,Beau Geste,-0.0258,-0.0258,Silent film
338,4499305,The Navigator,0.3612,0.128,Silent film
153,5566124,The Call of the Canyon,-0.5994,0.7906,Silent film
244,32944067,Called Back,0.4019,-0.4767,Silent film
529,22643293,A Carmen of the North,0.7579,-0.9287,Silent film
51,32967402,The Shattered Illusion,-0.5267,0.6486,Silent film
368,23499575,Beyond the Rocks,0.4019,-0.128,Silent film
462,32977375,Environment,-0.743,-0.743,Silent film
441,5604917,Bacon Grabbers,-0.25,-0.5574,Silent film
469,6041144,The Last Performance,0.7783,-0.7717,Silent film
132,20894604,White Fawn's Devotion,-0.3818,-0.2732,Silent film
353,928593,The Crowd,0.2617,-0.9274,Silent film
583,32907275,The Man from Kangaroo,-0.5267,0.5719,Silent film
216,3062551,Wizard of Oz,-0.2023,0.25,Silent film
83,7251829,The Amateur Detective,0.0516,0.0516,Silent film
320,23423159,Married Flirts,-0.6808,-0.6808,Silent film
199,25224752,Rescued by Rover,0.2023,0.5574,Silent film
46,27237642,The Crimson City,-0.4588,0.296,Silent film
144,28550166,Blighty,-0.7579,0.0772,Silent film
76,4765643,Hats Off,-0.6597,-0.5267,Silent film
515,13266463,Mandarin Mix-Up,0.3612,0.5574,Silent film
460,9092451,The Wolf Man,0.4019,0.8312,Silent film
132,20894604,White Fawn's Devotion,-0.3818,-0.2732,Silent film
408,9271112,The Temptress,-0.4215,0.4588,Silent film
118,6059070,Berth Marks,0.4754,0.5106,Silent film
365,16908629,Valencia,0.1531,-0.5647,Silent film
577,10692147,His Trysting Place,0.1531,0.5789,Silent film
247,19206054,Charity Castle,-0.1621,0.7906,Silent film
259,2676497,Flesh and the Devil,0.7003,0.796,Silent film
403,9595260,The King of the Kongo,-0.296,-0.3612,Silent film
308,24577926,The Boy Friend,0.5719,0.5719,Silent film
78,11959424,Lady of the Night,-0.5574,-0.5784,Silent film
340,5045155,For Heaven's Sake,-0.6705,0.7579,Silent film
270,6210306,The Miracle Man,0.4215,0.5267,Silent film
1777,930381,A Great Wall,0.4215,0.6808,Indie
1671,2248157,Havoc,0.5106,0.5267,Indie
542,98164,Roger & Me,-0.0498,0.3612,Indie
1381,5905476,The OH in Ohio,-0.5267,-0.4215,Indie
175,29375144,The High Cost of Living,-0.6597,-0.7351,Indie
281,76634,The Wind,0.4588,0.5267,Indie
1256,8987889,Rocket Science,-0.25,0.4939,Indie
897,5906792,Mini's First Time,0.5106,-0.9032,Indie
647,28953208,The Whole Shootin' Match,0.6597,0.2732,Indie
809,2861645,Smash Palace,-0.4215,0.5927,Indie
922,877225,The Crow: Salvation,-0.9118,-0.296,Indie
1005,10206784,Torrent,0.0258,0.5267,Indie
221,3418874,Wal-Mart: The High Cost of Low Price,0.5423,0.0258,Indie
7,30622939,Dark and Stormy Night,0.875,0.5719,Indie
286,1925631,The Wild Angels,-0.8658,0.25,Indie
737,9880833,The Tell-Tale Heart,-0.3612,-0.6249,Indie
637,6834654,Old Joy,0.7845,0.6551,Indie
1182,22462670,Bookwars,0.4404,0.4215,Indie
1684,2084045,Crooklyn,-0.0258,0.3182,Indie
863,9530831,The Minx,0.3612,0.2263,Indie
917,7057083,Hall of Mirrors,-0.7269,0.8402,Indie
1964,17208834,Dance of the Dead,-0.5267,-0.6124,Indie
677,14074305,"Love, Loot and Crash",-0.3182,0.2732,Indie
422,20703482,Living the Dream,0.802,0.802,Indie
769,976989,The Doom Generation,0.765,0.3612,Indie
1690,19933490,Immigrants,0.4215,0.7506,Indie
1254,17064258,Illusion,0.0258,0.6249,Indie
1346,600320,Scream 2,-0.9633,0.743,Indie
1271,12054599,Universal Groove,0.802,-0.0258,Indie
1049,574210,My Life Without Me,-0.7579,-0.5994,Indie
716,4162883,The Creation of the Humanoids,-0.8807,0.25,Indie
325,30423357,Page One: A Year Inside the New York Times,-0.5574,-0.886,Indie
490,8619442,Broken English,0.6249,0.9442,Indie
399,3175656,Damage,0.5106,-0.34,Indie
1390,3288825,Strangers with Candy,-0.5106,0.4767,Indie
1142,8493002,Spellbinder,0.5423,-0.101,Indie
1576,24029496,Mother's Day,-0.0772,-0.8074,Indie
887,23325348,The Runaways,-0.3818,0.2023,Indie
1145,5060456,Dahmer,-0.9001,-0.2263,Indie
591,23016541,The Blue Diner,-0.3612,0.4019,Indie
132,5938554,Crossing,0.5574,0.8074,Indie
395,1328186,Female Trouble,-0.9382,-0.4019,Indie
856,2450828,The Trouble with Men and Women,-0.0258,0.743,Indie
1107,16074507,The Tree of Life,-0.3818,-0.3818,Indie
1054,23214099,Capitalism: A Love Story,0.34,0.8402,Indie
1055,23972618,Hercules and the Conquest of Atlantis,-0.2023,0.25,Indie
162,24645176,Went to Coney Island on a Mission from God: Be Back By Five,0.1027,-0.4019,Indie
1512,19290727,Sunday School Musical,0.8402,0.8402,Indie
1543,11390255,Night of The Hell Hamsters,0.2732,-0.6597,Indie
1144,3692685,Hammers Over the Anvil,0.3182,0.7579,Indie
889,2211274,At Close Range,-0.1027,-0.8338,Indie
1724,8893171,A Distant Thunder,-0.872,-0.6771,Indie
1041,12746058,Towelhead,-0.5994,-0.8316,Indie
1376,24160684,Tag: The Assassination Game,0.0772,-0.6486,Indie
331,5674209,Sugar Hill,-0.5994,0.6808,Indie
707,2600144,Idiocracy,0.5667,0.3612,Indie
678,76346,"Sherlock, Jr.",0.8442,0.2023,Indie
1666,16067750,Assassination of a High School President,0.5456,0.5423,Indie
1737,24087588,Bicycle Bride,0.6369,0.2716,Indie
394,6492028,Cassandra's Dream,0.6369,0.8077,Indie
1075,22165686,The Unidentified,0.296,0.4939,Indie
1240,3384409,The Gods Must Be Crazy II,-0.7003,0.7341,Indie
1424,25340063,Armless,-0.6705,-0.6705,Indie
1021,25117126,Pope Dreams,0.4404,0.4404,Indie
397,1713997,"SICK: The Life & Death of Bob Flanagan, Supermasochist",-0.5994,-0.4215,Indie
417,7998296,The Ploughman's Lunch,0.2617,-0.3612,Indie
109,586740,Sleeper,0.465,0.3182,Indie
279,24552424,Hamal 18,-0.6705,-0.6705,Indie
1834,9862787,Genuine,-0.4767,0.3818,Indie
855,24334645,Get Low,-0.296,0.743,Indie
794,17983509,The Legend of God's Gun,-0.743,-0.34,Indie
1653,2898822,The Masquerader,0.25,0.4754,Indie
377,7279558,The Werewolf of Washington,0.4215,-0.5267,Indie
1603,10980086,Taking Liberties,-0.6124,0.7072,Indie
111,1789118,Pay Day,0.25,-0.1027,Indie
172,11358526,Captives,-0.6597,-0.6597,Indie
1092,21165341,The 9/11 Commission Report,-0.7003,-0.8442,Indie
1279,5251546,Stolen Moments,0.765,-0.7906,Indie
1606,27749761,Jack O'Lantern,-0.4767,-0.6597,Indie
1108,75265,Nothing But a Man,0.5994,0.7964,Indie
769,976989,The Doom Generation,0.765,0.3612,Indie
1732,13494548,Cheyenne's Pal,0.128,-0.25,Indie
158,1915443,Love 'em and Weep,-0.7783,0.4019,Indie
1356,25283667,Cash,0.4588,-0.128,Indie
247,3954298,Sordid Lives,-0.6369,-0.6249,Indie
1862,12745510,The Princess Academy,0.128,0.296,Indie
499,15470546,Stage Fright,0.6369,-0.4404,Indie
1922,249838,Bound,0.0772,0.5499,Indie
910,22833569,Vendetta,0.4404,-0.296,Indie
1289,12188026,Nicole,0.7003,-0.872,Indie
794,17983509,The Legend of God's Gun,-0.743,-0.34,Indie
167,5791363,Tideland,0.128,-0.6486,Indie
1271,12054599,Universal Groove,0.802,-0.0258,Indie
700,76643,A Woman Under the Influence,-0.4497,0.4315,Indie
1055,23972618,Hercules and the Conquest of Atlantis,-0.2023,0.25,Indie
1043,2699519,Employee of the Month,0.6908,-0.4404,Indie
583,6493268,Brother to Brother,0.2023,-0.5859,Indie
607,11668064,Modigliani,0.2732,-0.6597,Indie
411,3871205,George Lucas in Love,-0.8591,-0.5106,Indie
1133,21064505,Take Out,-0.5574,-0.5574,Indie
1133,21064505,Take Out,-0.5574,-0.5574,Indie
1268,20963952,Journey to the Center of the Earth,0.8176,-0.7579,Indie
1730,21665854,Legion of the Dead,-0.802,-0.8402,Indie
601,12066244,AmericanEast,-0.0772,-0.4588,Indie
1190,20836583,Allan Quatermain and the Temple of Skulls,0.5267,-0.8807,Indie
423,73444,Easy Rider,0.128,-0.6369,Indie
202,6613755,Bloodfist II,-0.4019,0.6369,Indie
1807,3541699,Life Without Dick,-0.7845,-0.8126,Indie
1328,32297995,2012: Ice Age,-0.6361,0.4939,Indie
1101,12156128,Demented Death Farm Massacre,0.1779,-0.1511,Indie
864,2390396,Hell Ride,0.3182,-0.4767,Indie
661,15351941,Genova,-0.765,0.836,Indie
1317,8586619,Death Proof,0.7783,0.2732,Indie
1150,21132938,The Square,0.5267,-0.3818,Indie
377,7279558,The Werewolf of Washington,0.4215,-0.5267,Indie
38,17243817,Homecoming,-0.4767,0.5334,Indie
294,8227280,Zyzzyx Road,0.4019,-0.6597,Indie
18,456959,Wishmaster,0.4019,0.3612,Indie
299,73392,Chan Is Missing,-0.2263,-0.0258,Indie
403,16235196,Three and Out,-0.34,0.7964,Indie
387,18794321,Midnight Man,-0.7003,-0.9545,Indie
267,6055271,Wanderer of the Wasteland,0.6808,0.8316,Indie
1493,12347192,Hollywood Zap!,0.792,-0.0854,Indie
524,27546169,Turn of Faith,0.4767,-0.3612,Indie
791,19671399,Class of 1999,-0.4939,-0.3182,Indie
1089,4541896,Next Stop Wonderland,0.1764,-0.1779,Indie
1602,3419442,Love Hurts,0.2023,-0.5267,Indie
25,5604985,Angora Love,0.4019,-0.8942,Indie
1209,24087983,Night of Henna,0.6124,0.6124,Indie
397,1713997,"SICK: The Life & Death of Bob Flanagan, Supermasochist",-0.5994,-0.4215,Indie
1712,3870653,The Last Man on Earth,-0.6705,0.5267,Indie
1181,21193739,Bram Stoker's Dracula's Curse,-0.4404,-0.9524,Indie
1403,11072916,Thou Shalt Honor Thy Wife,-0.0665,0.296,Indie
487,7008420,Kill The Moonlight,0.5719,0.5267,Indie
652,1898832,Why We Fight,-0.1531,-0.9819,Indie
1564,7218799,Captain Alvarez,-0.7579,0.34,Indie
1724,8893171,A Distant Thunder,-0.872,-0.6771,Indie
556,1531473,The Hairy Bird,-0.5994,-0.5267,Indie
130,737797,1969,0.8074,-0.4215,Indie
1331,7731090,9/Tenths,-0.8225,-0.3612,Indie
1895,22670461,Dim Sum: A Little Bit of Heart,-0.7906,-0.1027,Indie
809,2861645,Smash Palace,-0.4215,0.5927,Indie
78,21599342,Living in Emergency: Stories of Doctors Without Borders,-0.5106,-0.6705,Indie
1501,14969710,The Spider's Stratagem,-0.6705,-0.4215,Indie
1305,3112333,Howling VI: The Freaks,-0.4588,0.0258,Indie
1059,2523915,Going Overboard,-0.2023,0.6486,Indie
1130,26488597,Hysterical,-0.8402,-0.7096,Indie
768,7018098,Wanda,-0.8934,-0.8934,Indie
1358,24027382,Weapons,-0.743,-0.836,Indie
1055,23972618,Hercules and the Conquest of Atlantis,-0.2023,0.25,Indie
35,15105645,"Bigger, Stronger, Faster*",-0.2732,-0.6369,Indie
1743,8777894,Dangerous Game,-0.7964,-0.7096,Indie
742,2400693,The Sword and the Sorcerer,0.5267,0.2732,Indie
1089,4541896,Next Stop Wonderland,0.1764,-0.1779,Indie
321,5890466,Double Happiness,0.4588,0.5719,Indie
1421,7048628,"Long Life, Happiness & Prosperity",0.2263,0.34,Indie
708,523419,Piccadilly,0.8957,-0.6705,Indie
1941,9962209,A King and His Movie,0.128,0.4978,Indie
789,12812187,Gravesend,-0.6808,-0.5106,Indie
746,4190400,Home Room,-0.8271,0.5574,Indie
279,24552424,Hamal 18,-0.6705,-0.6705,Indie
627,6339198,Hot Boyz,0.9169,0.8402,Indie
51,1222564,Girl 6,-0.2247,0.6486,Indie
608,23497557,Blessed,-0.3182,0.1027,Indie
1012,1749535,Crash,-0.5423,-0.4215,Indie
1666,16067750,Assassination of a High School President,0.5456,0.5423,Indie
1881,101384,Party Girl,0.4019,0.6369,Indie
224,5624816,Game 6,0.6908,-0.4019,Indie
1114,4783144,Suburban Girl,0.4767,0.296,Indie
680,8620409,The Dead Girl,-0.6369,0.765,Indie
1779,27367070,Census Taker,-0.7845,-0.4404,Indie
1357,2839572,Haiku Tunnel,-0.34,-0.5106,Indie
862,7839740,Pizza,0.5106,0.1027,Indie
285,19068826,Morbid: A Love Story,-0.7876,-0.882,Indie
1106,30814842,Bonjour Balwyn,-0.3612,-0.3182,Indie
713,19308865,Sur,-0.5106,0.7003,Indie
1542,30173996,Dog Pound,-0.3612,-0.9001,Indie
1049,574210,My Life Without Me,-0.7579,-0.5994,Indie
656,20966610,"Paradise, Texas",-0.3612,0.4404,Indie
1760,11396051,L'Atlantide,-0.3182,0.296,Indie
