,movie_id,name,first_score,last_score
10974,20546140,The Marine 2,-0.2023,0.7184
10975,10931554,Angry Guest,0.1531,-0.3818
10976,25194677,First Lady,0.8591,0.5106
10977,76301,Ride the High Country,0.0,0.0
10978,8982671,Who's Got the Action?,-0.4215,-0.5499
10979,14640620,Shivering Sherlocks,-0.7003,0.5106
10980,14560791,The Fast Sword,-0.4019,-0.6705
10981,21133929,Here and There,0.0,0.25
10982,26551706,Blues Busters,0.5106,0.4019
10983,26523796,Piano Girl,-0.7845,0.4019
10984,5736805,Diary of June,-0.9403,-0.6542
10985,201553,Romy and Michele's High School Reunion,0.4767,0.4767
10986,8120239,Heyy Babyy,0.3612,0.2023
10987,12250909,Amrutha Ghalige,0.0,0.3182
10988,6006929,Cop,0.0,0.0
10989,22073629,Firaaq,-0.8126,-0.6908
10990,18545627,Tweety's Circus,0.0,0.0
10991,10616523,Des Pardes,0.0,-0.9231
10992,4280498,The Mad Doctor,-0.4939,0.3818
10993,24002929,High Noon,-0.6249,-0.765
10994,30431126,Antique,0.7845,0.1531
10995,3476773,Universal Soldier,0.0,0.6369
10996,156694,Urusei Yatsura,0.0,0.8402
10997,2223709,The Turning Point,0.6369,0.296
10998,23429308,Winged Victory,0.6124,-0.2263
10999,12554600,The Best Way to Walk,0.0,-0.296
11000,15113148,Doctor in Clover,0.4576,0.0
11001,30607812,The Constant Nymph,0.5574,-0.4939
11002,21662646,Song About the Merchant Kalashnikov,-0.8555,-0.8555
11003,4951286,Fail-Safe,-0.2732,-0.6597
11004,3894895,Gorilla My Dreams,0.936,0.2023
11005,2034659,The Man with My Face,-0.765,0.0
11006,9539254,Qeysar,-0.875,0.0
11007,5191715,Khel Khel Mein,0.0,-0.2584
11008,181601,The Edge,0.5994,-0.128
11009,36217621,Naughty Professor,0.0,0.0
11010,12902178,Devil's Diary,0.2263,-0.3182
11011,28997526,The Return of the Rat,-0.0387,-0.6486
11012,62117,Mr. Smith Goes to Washington,0.0,0.1779
11013,6193020,Mermaid Chronicles Part 1: She Creature,0.0516,-0.4019
11014,4685563,Pierrepoint,-0.0258,-0.0258
11015,5034138,Feet First,0.4767,0.3597
11016,19687396,Clown Princes,-0.7783,-0.2023
11017,28299531,Five Cities,0.0,-0.3612
11018,13650555,Umer Marvi,0.4215,0.5423
11019,20903026,Badhti Ka Naam Dadhi,0.2023,0.4215
11020,7826014,Wildflowers,0.0,-0.1779
11021,15198225,Hollywood Daffy,0.0,0.0258
11022,12954957,The Brave Ones,-0.765,0.1877
11023,2950304,Flags of Our Fathers,0.0,0.0
11024,16846172,Blondie Goes to College,-0.4588,-0.4939
11025,6714601,Deadly Intentions,0.0,0.0258
11026,19200494,A Dream or Two Ago,0.3612,0.0
11027,9585054,Appointment with Venus,0.3182,-0.3612
11028,3028396,Erotic Ghost Story,-0.3182,-0.4767
11029,1503907,The Way of the Gun,-0.7506,0.0
11030,19299478,The Buccaneers,0.0,0.5106
11031,5501853,The Carey Treatment,0.0,-0.7981
11032,34420878,Inaindha Kaigal,-0.5106,0.5574
11033,15767303,Pachamarathanalil,0.0,0.4215
11034,509987,Heaven,0.0,-0.7184
11035,20904194,Saheb Bahadur,0.3818,0.3182
11036,7299297,Gauravam,0.2411,-0.7717
11037,9383737,On Dress Parade,-0.0772,0.5267
11038,3635024,In Harihar Nagar,0.0,0.5719
11039,156628,The Bad and the Beautiful,-0.296,0.5034
11040,12565687,Watchers Reborn,-0.8402,-0.8847
11041,26099108,The Kids Are All Right,0.0,0.7003
11042,28322216,Band Waggon,-0.3612,0.4939
11043,15088404,Kingdom of Crooked Mirrors,0.0,0.4019
11044,5388746,Nightmare,0.6249,0.0
11045,2854839,Onibaba,0.0,0.0
11046,17289439,The Pirates of Penzance,0.4939,0.7003
11047,2723037,Nightmare,0.0,0.0
11048,26803725,Bhai,-0.7506,0.5719
11049,8962212,Tholi Valapu,0.4767,-0.7906
11050,2207640,The Astronaut's Wife,0.0,0.4019
11051,4338909,Countdown,0.0,0.0
11052,9128822,Chura Liyaa Hai Tumne,-0.34,0.4019
11053,18673551,Taking Woodstock,0.4215,0.8591
11054,4403560,Clockers,0.0,-0.1779
11055,378439,Arrowsmith,0.7783,0.6705
11056,68084,Adam's Rib,-0.34,0.25
11057,10125507,Wichita,0.0,0.3291
11058,6300597,The Verdict,0.4767,-0.6486
11059,1314961,"The 5,000 Fingers of Dr. T",-0.4767,0.7351
11060,6816104,Parinda,-0.0772,-0.9604
11061,11142347,Unarchigal,0.0,0.0
11062,17038375,Zombie! vs. Mardi Gras,0.0258,0.3612
11063,33840103,The Woman That Dreamed About a Man,0.5859,0.7579
11064,13045950,Bangkok Haunted,0.1779,-0.4939
11065,32359190,Waltz of the Toreadors,0.6369,0.6486
11066,27840051,Subway Serial Rape: Lover Hunting,-0.6705,-0.743
11067,19325619,Midnight Movie,-0.8074,0.0
11068,1640736,Saw II,0.0,0.0772
11069,26628860,Cancel My Reservation,-0.296,0.0
11070,2251890,Maine Pyaar Kyun Kiya?,0.624,0.4939
11071,1367501,Married to the Mob,-0.5859,0.0
11072,29386520,The Terror,-0.8271,-0.8442
11073,12624367,Sweet Liberty,0.3182,-0.0258
11074,24168980,Vampire Girl vs. Frankenstein Girl,0.25,0.25
11075,10858701,Cronaca di un amore,0.7269,0.0
11076,2487170,Troops,0.4019,-0.3818
11077,27150879,Aayiram Naavulla Ananthan,-0.5994,-0.4939
11078,26084701,Infestation,-0.4404,-0.4767
11079,26282276,Prem Nazirine Kanmanilla,0.0,-0.4425
11080,8973880,A Gunfight,0.0,0.1531
11081,3257956,Faithful,0.34,0.0
11082,11569227,Satan's Cheerleaders,0.1179,-0.4019
11083,2451146,Midnight,0.0,-0.2023
11084,3762624,Navajo Joe,-0.4019,-0.1531
11085,34573948,Playing Cards,0.2023,0.7717
11086,8984132,Perfect Game,0.4763,0.34
11087,2768141,Free Jimmy,-0.7096,-0.4133
11088,1306645,Edward II,0.9042,-0.5267
11089,5080406,Down in the Valley,-0.296,0.0
11090,24631099,Micro Men,0.5994,0.5994
11091,19999286,Casino Raiders,0.0,0.0
11092,3143908,Main Prem Ki Diwani Hoon,0.0,0.5994
11093,3504167,Winners and Sinners,-0.2732,0.5719
11094,5997937,Ghayal,-0.296,-0.802
11095,3244159,Indra,0.0,-0.5586
11096,1014419,Jönssonligan spelar högt,-0.5267,-0.1655
11097,23836989,Kismat,0.3612,0.1531
11098,24158862,Dudes,-0.0129,0.4019
11099,9678161,Maanbumigu Maanavan,0.4939,-0.6908
11100,3693840,The Great Rupert,-0.3612,-0.3612
11101,17291040,Cornman: American Vegetable Hero,0.3182,0.5574
11102,12360068,Babes in Toyland,0.0258,0.0
11103,1608743,Two or Three Things I Know About Her,0.0,0.2732
11104,35327215,Akuto,-0.5423,0.4767
11105,27593061,The Square Peg,-0.5994,0.0
11106,853220,Channels of Rage,0.4404,0.4939
11107,10131383,"Whoa, Be-Gone!",-0.296,0.0
11108,9085417,Hello Again,0.0,0.7351
11109,23529824,Happy Ever After,0.7845,0.0
11110,19108576,Au Pair Girls,0.0,-0.5903
11111,6181138,The Ambushers,0.0,-0.128
11112,25413122,Drums in the Deep South,0.8885,-0.3818
11113,5521767,Friends,0.5106,0.7184
11114,17379289,Without Warning,0.0,-0.6705
11115,27160663,Phantom,0.0,-0.4019
11116,26488721,Paris 36,-0.5719,0.0
11117,4668216,Alakazam the Great,0.7096,0.7506
11118,385742,The Fall of the Roman Empire,-0.4019,-0.4939
11119,10367181,Munimji,-0.1531,0.2263
11120,14373082,Back from Eternity,-0.296,-0.4215
11121,2265651,Shikoku,0.0,0.0
11122,23293894,Esprit d'amour,0.4767,0.4767
11123,6970711,Are You My Neighbor?,0.0,0.6369
11124,25430565,The Other Man,0.5574,0.0
11125,22974152,Winnebago Man,-0.8519,-0.1027
11126,20894604,White Fawn's Devotion,-0.3818,-0.2732
11127,10241319,Walang Kapalit,0.5267,0.7783
11128,1767648,The Worlds Strongest Guy,-0.5267,0.0
11129,618856,The Mighty,-0.4767,0.0516
11130,22098183,Pedro,0.3612,0.3818
11131,26198798,The Chosen,-0.5994,0.0
11132,16826347,Reversible Errors,-0.6705,-0.3559
11133,250012,Pale Rider,-0.4215,0.6597
11134,2460704,Pokémon: The First Movie,-0.3612,0.4767
11135,10741125,Assault on a Queen,-0.5574,0.0
11136,33032079,A Letter to Momo,-0.8402,-0.2023
11137,31958696,Max Schmeling,-0.765,-0.5106
11138,5324114,Wagons East,0.0,-0.7184
11139,3296570,Derailed,-0.6565,-0.3182
11140,11257210,Peppermint Frappé,0.0,0.3182
11141,2995062,The Last Days of Disco,-0.2263,0.7579
11142,26652253,Tropical Fish,0.0,0.0
11143,36057886,Vanaja Girija,0.0,0.1027
11144,13824842,Bowery Bugs,0.3818,0.0
11145,16918029,Foutaises,-0.5382,0.0
11146,3451250,Fearless Hyena,-0.6908,-0.9413
11147,3943470,Two Much,-0.7096,0.9001
11148,616786,Kiss of Death,0.4019,0.0
11149,32136598,Kazhugu,-0.8689,-0.0516
11150,4971356,Dumm Dumm Dumm,0.802,-0.1695
11151,2894603,Bruiser,0.3612,-0.8176
11152,29870577,Sri Rama Rajyam,-0.6597,0.0
11153,6268341,Footy Legends,-0.34,0.0
11154,8822504,Rocking Horse,-0.3182,0.3612
11155,24676773,The Perfect Assistant,0.0,0.0
11156,20320460,Black Dynamite,-0.2732,0.6249
11157,11539737,Tennessee Johnson,0.0,0.5106
11158,20753502,REC 2,0.0,-0.296
11159,27376917,Cherry Bomb,-0.7351,-0.7469
11160,25565186,My Baby Is Missing,0.5994,0.7906
11161,26508187,Drive Angry,-0.9837,-0.6808
11162,35203478,Breaking News,-0.5574,0.8555
11163,3284664,The Sentinel,0.4215,0.0
11164,16039140,The Amazing Truth About Queen Raquela,0.4019,0.0
11165,31514497,13Hrs,0.0,0.6486
11166,19842551,A Time to Love and a Time to Die,0.0,0.6369
11167,18970935,Riot,-0.9749,-0.8126
11168,932424,A Christmas Story,0.0,0.0
11169,22942925,Too Beautiful to Lie,-0.1531,0.0
11170,33577424,Spy Kids 2: Island of Lost Dreams,0.6378,0.0
11171,13439264,Mad Money,-0.6124,-0.4939
11172,1553031,Fight Back to School III,-0.6908,0.7906
11173,2266239,Midnight Madness,0.7579,-0.4939
11174,1535983,Eight Men Out,0.8555,0.34
11175,35825940,Maa,0.6369,0.5106
11176,1745296,XXX: State of the Union / XXX: The Next Level,-0.8689,0.5719
11177,26776502,Follow Me!,0.0258,-0.3818
11178,6337456,Love 101,0.6369,-0.0258
11179,3672697,Carandiru,-0.9286,-0.7351
11180,17519548,Take Me Out to the Ball Game,0.0,0.0
11181,16266637,Sherlock Holmes in New York,0.5859,0.34
11182,24014903,Once upon a Halloween,-0.4767,-0.4767
11183,18934864,Skyscraper Souls,0.0,0.0
11184,15721024,Moonlight and Valentino,-0.8225,0.9081
11185,73451,El Norte,0.0,0.0
11186,3473059,The Stand,0.4939,0.7096
11187,4503438,Scamper the Penguin,0.0,0.0
11188,27806593,Cornered!,-0.8176,-0.7579
11189,4837681,Pehla Pehla Pyaar,0.4404,-0.5413
11190,25060238,Eternity,-0.296,0.0
11191,32998223,A Tale of the Australian Bush,-0.5994,0.0
11192,10537471,Repas de bébé,0.0,0.0
11193,3950291,Live Flesh,-0.3818,-0.4215
11194,6242152,Gisaku,0.7003,-0.6369
11195,5735559,Tai Chi Master,-0.4019,-0.3818
11196,28147804,Urumi,0.2263,-0.1239
11197,4498589,Raiders of the Living Dead,-0.891,-0.8074
11198,30689928,Utt Pataang,0.0,-0.296
11199,12781333,Il bell'Antonio,0.9371,0.128
11200,33188259,Shirome,0.0,-0.7548
11201,24859695,Max Steel: Forces of Nature,0.0,-0.7351
11202,2100379,I Married a Witch,-0.6597,-0.3612
11203,36145597,Di Timur Matahari,0.4767,-0.4019
11204,7008420,Kill The Moonlight,0.5719,0.5267
11205,8092271,Rescue Heroes: The Movie,-0.5994,0.9337
11206,5715101,The Mating Habits of the Earthbound Human,0.4404,0.8074
11207,33861669,Alive and Ticking,-0.4767,0.0
11208,15290864,Good,0.7351,-0.0516
11209,11854684,Franky Goes to Hollywood,0.0,0.0
11210,29709738,Kanyakumari Express,0.0,-0.6124
11211,2696740,Curious George,0.6705,0.25
11212,16457387,Evergreen,0.8625,0.0
11213,15271121,The Foreman Went to France,0.4767,0.0
11214,28013587,15 Till Midnight,-0.5267,0.2732
11215,5766690,He Loves Me... He Loves Me Not,0.5859,0.0
11216,31588496,Department,-0.2023,0.0
11217,36262838,Coño Problems,-0.5859,-0.4019
11218,19200197,Lovely Mary,0.0,0.5574
11219,9468198,Thomas l'imposteur,-0.5994,-0.7269
11220,7019460,Perarasu,0.2023,0.0
11221,982480,John Carter,-0.8834,0.0
11222,26738833,All-American Co-Ed,-0.6808,0.4404
11223,9199781,This Is England,-0.8979,-0.0976
11224,1981790,The Naked City,0.0,0.0
11225,19270593,I Can Jump Puddles,0.1779,-0.5106
11226,12433713,The Big Town,0.0,0.1027
11227,51906,Breakfast at Tiffany's,0.0,0.3182
11228,31918569,Take Shelter,-0.4404,0.0
11229,34527000,Puss in Boots: The Three Diablos,0.0,-0.0946
11230,34652488,Jewelpet the Movie: Sweets Dance Princess,0.875,0.6597
11231,24841297,The Next Three Days,-0.8271,0.0
11232,33002630,Aatank,0.5994,-0.7845
11233,22576113,The Road to Fallujah,-0.7003,-0.7003
11234,34983875,Weddad,0.25,0.5719
11235,1205729,Amar Akbar Anthony,-0.6705,-0.4588
11236,11143067,Punnagai Mannan,-0.6705,-0.5574
11237,32883563,The Hayseeds' Back-blocks Show,0.4767,0.0
11238,2410175,Score,0.0,0.7096
11239,4878174,"Don't Raise the Bridge, Lower the River",0.0,0.0
11240,7517898,Mr. Wrong,-0.5106,0.6369
11241,24127897,Zor Lagaa Ke...Haiya!,0.6597,0.6597
11242,1377427,Coach Carter,0.0,0.0
11243,1381479,Blue Murder at St Trinian's,0.4019,-0.296
11244,20051217,Mahakaal,0.0,0.5719
11245,9798318,Kaliyuga Ramudu,0.0,0.7579
11246,2560030,DinoCroc,0.0,0.0
11247,442300,For a Few Dollars More,0.0,0.0
11248,19587474,Padamati Sandhya Ragam,0.0,0.1027
11249,26497244,Junior Mandrake,0.0,-0.3612
11250,34255201,Keshu,-0.6808,0.0
11251,9174964,Ghosts,-0.5574,-0.875
11252,5656208,Media Whore,0.0,0.0
11253,2360074,Aaptamitra,0.1531,0.0
11254,26839154,"Reaux, Reaux, Reaux Your Boat",-0.4767,-0.4767
11255,6554925,The Front Page,-0.5106,-0.5106
11256,18612965,Doraemon: Nobita and the Legend of the Sun King,0.3612,0.3182
11257,11014779,8 Mile,-0.6808,0.5413
11258,33388086,The Awakening,0.0,0.6329
11259,4743308,The Story of Us,0.7269,0.6369
11260,8619442,Broken English,0.6249,0.9442
11261,16953189,Basant Bahar,-0.6518,0.6652
11262,5148040,InuYasha the Movie: Affections Touching Across Time,-0.0772,0.3612
11263,26723415,Deadtime Stories,-0.9118,-0.9118
11264,5497021,The Call of Cthulhu,0.0,-0.2263
11265,28823872,Resident Evil: Damnation,-0.4215,-0.4404
11266,16781603,Peter and the Penny,0.5719,0.7184
11267,9363483,White Of The Eye,-0.6908,0.3182
11268,16950538,A+ Pollux,0.6369,-0.2263
11269,32921214,Andremo in città,-0.4019,0.0
11270,6574313,Hospital Massacre,0.4215,-0.8555
11271,35866311,Bill W.,0.0,0.0
11272,32568615,Natakala Rayudu,0.0,-0.1531
11273,8280952,Frosty the Snowman,-0.1901,0.3182
11274,23692886,Naam Iruvar Nammaku Iruvar,0.0516,0.4767
11275,76313,Safety Last!,0.0,0.0
11276,246559,Peggy Sue Got Married,-0.296,0.0
11277,16435078,Oliver Twist,0.34,-0.7096
11278,33477316,Die 8. Sünde,0.5106,-0.5574
11279,35720024,Teen Beach Musical,-0.4939,-0.3818
11280,21200382,Dick,0.0,-0.8074
11281,11434667,Un homme perdu,0.0,0.0
11282,21260972,Sujatha,-0.7351,0.0
11283,32260,U-571,-0.6124,0.0258
11284,5579823,The Nature of the Beast,0.0,0.0
11285,7919681,Mekhong Full Moon Party,-0.0516,0.0
11286,19517244,New Brooklyn,0.0,0.3612
11287,3591767,Terror by Night,0.0,-0.5423
11288,5067869,Gaehwadang imun,0.0,0.0
11289,3902593,Dopamine,0.6249,0.7783
11290,3370462,The Addiction,-0.7096,0.0
11291,7460258,Edith et Marcel,0.4215,-0.0258
11292,3477283,Love Don't Cost a Thing,0.2058,0.5023
11293,12231217,Les Témoins,0.0,0.5719
11294,2549113,Virginia City,-0.8934,-0.5158
11295,11254628,Morons from Outer Space,0.0,-0.6249
11296,11141762,Neeya,0.4767,-0.6705
11297,27214582,Chakram,-0.0516,-0.765
11298,32798979,Fetish & Dreams,0.0,0.7351
11299,20759694,Anima and Persona,0.0,0.0
11300,11179699,Devil Dog: The Hound of Hell,-0.4767,0.0
11301,1278961,The New World,0.0,0.0
11302,10271998,Spite Marriage,0.0,0.0
11303,2827852,Amateur,0.25,-0.3716
11304,31076354,Convicted Woman,0.3182,0.0
11305,61529,Lost Horizon,0.5106,0.0
11306,13311565,American Standoff,-0.128,-0.25
11307,5573413,The Civilization of Maxwell Bright,-0.1027,0.0
11308,14820263,"Sakal, Sakali, Saklolo",0.1027,0.6808
11309,6020371,Hare Force,0.796,0.0
11310,24189751,Ekjon Jhumur,0.0,0.0
11311,78425,Raise the Red Lantern,-0.5994,-0.4576
11312,13164574,Elisita,0.0,0.6369
11313,14269859,Amar te duele,0.0,-0.6705
11314,29996439,Please Do Not Disturb,0.0,0.0
11315,7874801,Rogue Trader,0.765,-0.0572
11316,10619849,Mahaan,0.0,0.4939
11317,22291276,More Than a Game,0.1779,-0.0
11318,18627809,Patayin Mo Sa Sindak Si Barbara,0.0,-0.9601
11319,1209812,The Big Bus,0.0,0.0
11320,18214555,Anvil! The Story of Anvil,0.7964,-0.8316
11321,15682219,In Her Skin,-0.6249,0.0
11322,4916187,Fake,-0.1531,-0.1531
11323,3572176,Grandma's Boy,0.4939,0.8271
11324,31085554,Dear Heart,0.0,0.0
11325,2863646,Everyone's Hero,0.0505,0.5719
11326,16936786,She's Out Of My League,0.4767,0.2732
11327,19092669,Yasemin,0.0,0.7506
11328,10948566,"Orochi, the Eight-Headed Dragon",0.0,0.2263
11329,12228807,The Duke,0.3612,0.0
11330,3748536,Rang De Basanti,-0.4215,-0.4404
11331,10468036,She Cried No,-0.128,0.0
11332,10686800,Late Autumn,0.743,0.1027
11333,32325414,The First Time,0.6808,0.7845
11334,10249841,Aishwarya,0.4019,0.9313
11335,9034707,Auzaar,0.4767,-0.2732
11336,26013132,Marina of the Zabbaleen,0.0,0.4019
11337,23389411,Dance Pretty Lady,0.7269,0.7269
11338,883432,Gone in Sixty Seconds,-0.9201,0.0
11339,779774,The Private Lives of Elizabeth and Essex,-0.34,-0.743
11340,2583628,The Night Before,0.0,-0.4404
11341,15904586,Fighting Tommy Riley,0.0,0.0
11342,11684047,Police Force: An Inside Story,-0.3818,0.6486
11343,19146018,Gelegenheitsarbeit einer Sklavin,0.0,-0.4588
11344,9168916,Conversations with Other Women,0.296,0.3182
11345,23270755,Sea Beast,0.0,0.0
11346,4119854,De Cierta Manera,-0.5216,-0.5719
11347,24542564,Om,0.6369,-0.7964
11348,19256291,90 Ghanta,0.0,0.2732
11349,31210697,Chukkalanti Ammayi Chakkanaina Abbayi,0.0,0.0
11350,28132190,Musical Justice,0.7783,0.4464
11351,28378714,Patham Adhyayam,0.0,0.8126
11352,2284155,The New Guy,-0.7506,-0.1531
11353,1780940,Tintorera,0.0,0.5719
11354,31288540,Tinker Bell and the Pixie Hollow Games,0.0,0.34
11355,255049,I Know What You Did Last Summer,0.8979,0.4767
11356,20632936,The Pink of Arabee,0.6249,0.5574
11357,4266637,Go Tell the Spartans,0.0,-0.3818
11358,31212825,Sayahnam,0.0,0.0
11359,34750129,Night Lodgers,-0.2732,-0.7684
11360,29675503,Firebreather,0.0772,0.1027
11361,5491467,"L'Arbre, le maire et la médiathèque",0.0,0.0
11362,13142845,Dragon Fist,-0.6908,-0.8555
11363,28135973,Such a Pretty Little Beach,0.2732,0.0
11364,15477338,Grand Canyonscope,0.4588,0.818
11365,3346956,Private Hell 36,-0.6705,0.8176
11366,3227301,How to Play Baseball,0.4588,0.7351
11367,8887199,The Angels Wash Their Faces,0.3818,-0.7506
11368,18002177,Abhimanyu,-0.0772,-0.4767
11369,6734632,The Seal of Nehahra,0.0,-0.2023
11370,5482341,A Kind of Loving,0.0,0.0
11371,10735921,Parenni Maya Jalaima,0.0,0.8271
11372,706878,The Last Boy Scout,0.0,0.0
11373,30786877,Sniper: Reloaded,0.0,-0.0516
11374,34444042,Coming Home,0.128,0.1779
11375,4556874,Kabul Express,0.5574,0.0
11376,2165430,"Davy Crockett, King of the Wild Frontier",0.2263,-0.6908
11377,207680,Nell,-0.8074,0.4767
11378,1072033,Journey to the Far Side of the Sun,-0.2263,0.2023
11379,7856247,Cyborg 3: The Recycler,-0.6597,-0.1779
11380,8554522,Mi Vida Loca,-0.3612,-0.1531
11381,98508,The Sand Pebbles,0.1027,0.7351
11382,638349,The Hindenburg,0.0,-0.2263
11383,9204125,Vellitherai,0.5267,0.4215
11384,30261876,Detachment,0.0,0.0
11385,1689394,Pirates of the Caribbean: At World's End,-0.5423,0.6369
11386,73395,The Cheat,0.296,-0.7096
11387,9951615,Last Hero in China,-0.3919,0.0
11388,19931021,Kaal,-0.7717,-0.1027
11389,30245707,Jayeebhava,-0.4404,0.4939
11390,15286558,The Soloist,0.0,0.34
11391,4348820,Down and Derby,0.0,0.4019
11392,7963945,Just Another Girl on the I.R.T.,0.0,-0.1027
11393,1172173,Sink the Bismarck!,0.4964,0.0
11394,10492496,Dizzy Pilots,-0.2617,-0.34
11395,14739040,Slaphappy Sleuths,0.0,0.5256
11396,3329115,She Hate Me,-0.25,0.4404
11397,186501,Revolution OS,0.6486,0.0
11398,20144137,They Flew Alone,-0.5719,-0.7506
11399,12886719,A Winter Tale - The Movie,-0.296,0.0
11400,3739855,Tom Sawyer,-0.5719,-0.3818
11401,2012192,Umberto D,-0.128,0.2023
11402,33184442,Karuvarai Pookkal,0.0,0.0
11403,24477995,Vettaikkaaran,0.0,0.7717
11404,2608983,Ratcatcher,0.4215,0.0
11405,29305561,The Mill and the Cross,0.0,-0.4767
11406,1193390,The Order,0.0,-0.128
11407,24653,Princess Mononoke,-0.4404,0.0
11408,24396026,The Quiet Room,0.0,0.7609
11409,553272,A Matter of Life and Death,-0.7184,0.5719
11410,11972180,Gundamma Gaari Manavadu,0.0,0.0
11411,35814405,Sudigadu,0.8176,0.0
11412,15143185,Unnatural & Accidental,-0.3612,-0.8176
11413,28214293,Mickey's Medicine Man,-0.4767,-0.0516
11414,26122705,Mammuth,0.0,0.2023
11415,4837038,How Green Was My Valley,0.0,0.0
11416,8602034,The Carnival Night,0.6486,0.34
11417,3172900,The Mask of Diijon,-0.4404,0.0
11418,5700623,Superman II: The Richard Donner Cut,-0.5106,0.3875
11419,1556135,Torn Curtain,0.4404,-0.8625
11420,26967686,On Tour,0.5719,0.0
11421,3374727,Blue Collar,-0.1779,0.0
11422,23977758,I Hate Luv Storys,0.5719,0.9001
11423,4018810,All About Anna,0.8779,-0.34
11424,26876540,The East is Red,-0.8225,-0.4404
11425,10579768,Emporte-moi,0.0,0.0
11426,15470546,Stage Fright,0.6369,-0.4404
11427,17671459,Casshan: Robot Hunter,0.4215,0.0
11428,4639948,The House on Sorority Row,0.0,-0.4404
11429,5994199,Leprechaun In the Hood,-0.2732,-0.2732
11430,7235995,Swayamkrushi,-0.6486,0.128
11431,4168811,Zorro's Fighting Legion,-0.4404,-0.6705
11432,25757145,Count the Hours,0.0,0.3818
11433,239589,The Birdcage,0.6597,0.0
11434,2390149,Corky Romano,-0.8481,0.0
11435,21701320,Aage se right,0.0,-0.8074
11436,23710393,Battle: Los Angeles,0.0,0.0516
11437,34010502,Athe Mazha Athe Veyil,-0.4019,0.0
11438,2831521,Night Of The Demon,0.3182,0.0
11439,11463940,California Dreamin',-0.0772,0.0
11440,27218965,Aaj Ka M.L.A. Ram Avtar,-0.4767,0.6908
11441,29896629,Santa and the Ice Cream Bunny,0.34,-0.7096
11442,2056635,Lila Says,-0.5267,0.0
11443,20327952,Beautiful Dreamer,-0.8402,0.5106
11444,16355046,Siva Manasula Sakthi,0.34,0.6908
11445,7976705,A Hobo's Christmas,0.34,0.431
11446,5943254,Burglar,-0.5423,0.4939
11447,2312853,The Captain's Paradise,-0.5106,0.0
11448,21467628,Asoo Billa,-0.296,-0.836
11449,22157803,Veendum Lisa,0.0,-0.4215
11450,8771437,Tap,0.0,-0.2732
11451,9310559,Ten,0.0,-0.3182
11452,24918362,Sarah's Choice,0.0,0.2263
11453,6352213,Hare Remover,-0.431,-0.0258
11454,21867634,Punk the Vote!,0.2144,0.0
11455,3643482,Drake & Josh Go Hollywood,0.4588,0.4939
11456,2614503,The Great Yokai War,0.0,-0.2023
11457,23718554,The Great Love,-0.5994,-0.5994
11458,18575659,Masquerade,0.0,0.0
11459,11248834,The Magnetic Telescope,0.1027,0.5106
11460,32748841,Hum Tum Shabana,0.5994,0.5523
11461,6610948,The Speed of Thought,0.0,0.0
11462,36354630,Suddenly It's Magic,0.0,0.0
11463,2261684,One Magic Christmas,0.0,0.8004
11464,14325914,Killer Darts,-0.4588,-0.6705
11465,34429259,After Earth,-0.3182,0.25
11466,19344346,Stoic,-0.6705,0.6597
11467,7347415,The Admirable Crichton,0.4703,0.743
11468,8958592,Hanna K.,-0.7783,0.7351
11469,9523485,Pallikoodam,0.8908,0.128
11470,23976591,The Murderer Lives at Number 21,-0.765,-0.7717
11471,846820,Look Who's Talking,0.0,0.0
11472,15197178,The Naked Man,0.0,-0.4019
11473,10815153,Congorama,0.0,0.0
11474,26600911,Macabre,0.3612,0.0772
11475,24528769,In Pursuit,0.0516,0.0516
11476,25485450,A Beginner's Guide to Endings,-0.3612,-0.3612
11477,14656708,Strangers,-0.34,0.0
11478,10505379,The Hunt for Eagle One,0.1531,-0.6369
11479,18973554,From Beyond the Grave,-0.2263,0.4019
11480,36436187,Wayuu: La niña de Maracaibo,0.743,0.0
11481,161882,Cat Ballou,0.0,0.7003
11482,21272393,Whistle and I'll Come to You,0.0,0.0
11483,21874997,"Wife, Husband and Friend",0.3182,-0.4767
11484,1487312,Chain Reaction,0.7579,0.0
11485,23904795,Twenty Four Seven,0.0,0.0917
11486,31752140,Mondo,0.7906,-0.4404
11487,985537,Allan Quatermain and the Lost City of Gold,0.296,0.0
11488,21167582,American Harmony,0.8553,0.4939
11489,6119983,Parade of the Award Nominees,0.8555,0.0
11490,22123302,The Bounty Hunter,0.0,0.8316
11491,21236624,Cool Cat,-0.2498,0.049
11492,16660805,Inside,0.3182,-0.0516
11493,23749531,Tetsuo: The Bullet Man,0.0,0.2023
11494,25520200,Hotel Italia,0.0,0.9423
11495,31513994,Stopped on Track,-0.2617,0.2023
11496,9244930,All's Fair at the Fair,0.7184,0.0
11497,6795062,Raja,-0.25,0.0
11498,76366,Some Like It Hot,0.0,0.5487
11499,8576918,Blood and Sand,-0.4215,0.0
11500,6332086,That Riviera Touch,0.4019,-0.3612
11501,2175661,Little Women,-0.4404,0.5267
11502,4286103,Blood Thirst,0.0,0.0
11503,24449337,Les Longs Manteaux,0.0,0.0
11504,27606335,Private Lessons: Home Teacher's Breast,0.0,0.0
11505,74823,The Italian,0.0,-0.6369
11506,12802045,The Man with the Perfect Swing,0.7096,0.1531
11507,2243157,Street Trash,-0.296,-0.6369
11508,313002,The Last Unicorn,0.7184,0.3612
11509,3383198,Reefer Madness,0.0,0.0
