,movie_id,name,first_score,last_score,genre
1453,9187162,My Best Enemy,-0.4404,-0.5423,Comedy
721,27693775,The Dilemma,0.8126,0.5719,Comedy
3073,844078,Smokey and the Bandit,0.5574,0.8402,Comedy
4847,15560266,Marrying the Mafia III,0.3612,-0.891,Comedy
4908,3881308,Something New,0.8126,0.7906,Comedy
3186,2071080,Cannonball,-0.1531,-0.0772,Comedy
2050,21487707,Toronto Stories,-0.296,-0.7269,Comedy
2189,15569761,Thangam,0.34,-0.6124,Comedy
2525,33872851,The Lone Wolf Meets a Lady,-0.0516,-0.0516,Comedy
2819,4299486,Passed Away,0.0772,0.25,Comedy
4242,4474435,El padrecito,-0.2584,-0.4767,Comedy
1614,267597,Schtonk!,-0.0772,0.5423,Comedy
3125,25829151,Hollow Point,-0.1779,-0.1779,Comedy
565,8804073,"Please, Not Now!",0.4215,0.5994,Comedy
3302,6167301,SARS Wars,0.7845,0.6808,Comedy
5375,13472401,The Last of the High Kings,-0.6486,0.6249,Comedy
1173,24578244,The Waning Sex,-0.7184,0.6597,Comedy
1194,3504856,Gentlemen of Fortune,-0.6249,-0.34,Comedy
4024,5071341,Air Buddies,0.4588,0.4939,Comedy
213,768808,The Frighteners,-0.6597,-0.3182,Comedy
2193,612642,The Funeral,-0.3612,-0.7351,Comedy
1595,3154528,Just Friends,0.4404,0.8689,Comedy
5057,30730051,Ceremony,0.9337,0.6249,Comedy
2790,17807144,Cannes Man,-0.5106,0.5413,Comedy
2673,17360238,Paying Guest,0.4767,0.7269,Comedy
429,16167585,Sundhara Travels,-0.7783,0.6705,Comedy
3906,1629631,Karan Arjun,-0.4767,0.3612,Comedy
4983,6456038,Elvis Has Left the Building,0.5423,0.4215,Comedy
1881,5850874,Tiara Tahiti,-0.2732,-0.6705,Comedy
304,34453923,Kochi Rajavu,-0.5106,0.4215,Comedy
4619,22090777,You Gotta Stay Happy,-0.5994,0.5574,Comedy
3226,9661361,Pardners,-0.6705,0.3612,Comedy
1035,19344277,Devil's Feud Cake,-0.3182,0.4404,Comedy
3086,73170,Aladdin,0.4588,0.875,Comedy
522,5242749,Coldblooded,0.4215,0.6124,Comedy
1393,600194,Cool World,-0.5994,-0.4215,Comedy
3216,20525737,Garfield's Pet Force,-0.34,0.6124,Comedy
4442,12765604,Operation Mad Ball,-0.0258,0.296,Comedy
3012,12982972,Bedlam in Paradise,-0.4767,-0.3818,Comedy
2880,6892078,The Garbage Picking Field Goal Kicking Philadelphia Phenomenon,-0.5789,0.6597,Comedy
2311,4185840,Stewardess School,-0.128,0.4939,Comedy
816,8160760,Olsenbanden tar gull,-0.5994,-0.4767,Comedy
3529,1213838,Toy Story 3,-0.3687,0.1779,Comedy
4978,44302,Amélie,-0.3182,0.5859,Comedy
799,30271101,"Peace, Love & Misunderstanding",-0.6124,-0.079,Comedy
4795,3028097,Hoodwinked,-0.6486,0.8126,Comedy
682,26015247,Witness,0.8176,-0.2732,Comedy
2207,12848109,Imitation General,-0.7717,0.4588,Comedy
4949,2177168,Chain of Fools,-0.6256,-0.5994,Comedy
1575,4056928,Trust,0.5106,0.5267,Comedy
2047,4451440,Whatever It Takes,0.8658,-0.128,Comedy
1118,156632,The Lavender Hill Mob,-0.25,-0.5106,Comedy
4120,5513513,Bingo,-0.1027,0.4215,Comedy
669,582398,Nine to Five,-0.8225,-0.5267,Comedy
4072,18868736,Göta kanal,0.7096,0.743,Comedy
2593,636056,Twenty Bucks,0.3612,-0.34,Comedy
2915,18898096,Just One of the Girls,-0.6249,0.0387,Comedy
2554,26630988,Not for Publication,-0.4404,0.3182,Comedy
4753,26553782,Sound Off,-0.6486,0.5994,Comedy
1868,682628,The Crimson Permanent Assurance,0.2023,-0.296,Comedy
534,1848081,Kingpin,0.7506,0.7269,Comedy
372,5010137,Dutch,0.4019,-0.7003,Comedy
647,3520927,Zenon: The Zequel,-0.679,0.4767,Comedy
2853,24174847,"Roll, Freddy, Roll!",0.4404,0.4404,Comedy
2283,30581608,Ma and Pa Kettle at Waikiki,0.4019,0.2732,Comedy
3044,30875429,Chairman of the Board,0.0129,0.4215,Comedy
4145,19231529,Davitelj protiv davitelja,-0.7096,-0.3182,Comedy
1227,9302816,Blitz Wolf,-0.7096,0.2732,Comedy
2398,14683800,Guns a Poppin!,-0.5106,-0.7783,Comedy
1648,18927989,Bigga Than Ben,0.765,0.0516,Comedy
4222,598397,Shaun of the Dead,-0.296,0.2023,Comedy
1017,1227317,Silver City,0.4215,-0.1531,Comedy
297,5520359,Good Times,0.0258,0.8885,Comedy
4997,2443609,Tiovivo c. 1950,0.6908,0.6908,Comedy
3066,11382257,Matinee Mouse,-0.4588,-0.836,Comedy
4939,18287712,Beer for My Horses,0.8074,0.0516,Comedy
5089,12744633,"Parlor, Bedroom and Bath",0.25,-0.5267,Comedy
5458,23966679,Summer Wars,0.7269,0.9153,Comedy
1507,3902593,Dopamine,0.6249,0.7783,Comedy
5103,2841422,Skin Deep,0.7096,0.836,Comedy
1368,8485902,Pinocchio,-0.4939,0.34,Comedy
4021,12495446,The Virgin Queen of St. Francis High,-0.3818,0.2023,Comedy
3241,2592742,A Damsel in Distress,0.765,0.6597,Comedy
277,1039561,Heavy Weights,0.1531,0.3612,Comedy
4891,2914693,A Foreign Affair,-0.2732,-0.4939,Comedy
5101,2555548,The Baxter,-0.128,-0.5423,Comedy
4664,16067750,Assassination of a High School President,0.5456,0.5423,Comedy
5291,20977469,Our Betters,0.9022,0.1779,Comedy
3270,17733263,Bottle Shock,0.7906,0.5719,Comedy
4126,12823099,Annie,0.1027,0.4215,Comedy
1191,10812453,Monsters vs. Aliens,-0.25,-0.7351,Comedy
1582,11380312,The Devil's Eye,-0.6597,0.2975,Comedy
3839,12354998,Pyar Ki Jeet,0.886,0.1027,Comedy
60,645071,The Kingdom,0.2732,-0.4588,Comedy
2660,7725236,The Anniversary,-0.128,-0.6597,Comedy
1175,1328186,Female Trouble,-0.9382,-0.4019,Comedy
3842,7305656,Nina's Heavenly Delights,0.5267,0.7096,Comedy
2658,9179202,Evelyn: The Cutest Evil Dead Girl,-0.765,-0.8658,Comedy
1002,26304500,Trouble Makers,-0.4019,-0.802,Comedy
4986,14503425,Even As IOU,0.7269,0.1779,Comedy
2995,4231,Buffy the Vampire Slayer,0.2263,-0.1531,Comedy
5325,6978596,Born Yesterday,-0.8201,0.5734,Comedy
433,2043990,Spy Hard,-0.6597,0.1779,Comedy
1330,2313158,That Touch of Mink,0.4019,-0.4019,Comedy
253,4251465,Fido,-0.6486,0.7783,Comedy
3163,464128,Bad News Bears,-0.3041,0.5719,Comedy
455,2550894,Undiscovered,0.34,0.4404,Comedy
741,15075444,Charlie Chan at the Race Track,0.2023,-0.8718,Comedy
5097,463519,Impromptu,0.7906,0.25,Comedy
3904,26538827,The Golden Head,-0.25,-0.25,Comedy
516,26216172,Hard Boiled Mahoney,-0.1655,0.2023,Comedy
5354,3142340,A Very Brady Sequel,-0.0516,0.1531,Comedy
3180,16623876,Prisoner of Zenda,-0.5994,-0.4588,Comedy
2345,30520052,You May Not Kiss the Bride,-0.5719,-0.3252,Comedy
2854,24462238,Lights of Old Broadway,-0.2732,-0.0772,Comedy
1306,6029880,Mouse in Manhattan,-0.0516,0.6597,Comedy
352,496839,Chance,0.6486,0.5719,Comedy
130,25225244,Flipped,-0.1557,0.765,Comedy
3515,2925896,Lovesick,0.7269,0.7096,Comedy
1995,5154250,Hot to Trot,-0.6486,0.5574,Comedy
3616,28934915,Max Rules,0.6808,-0.6115,Comedy
5464,924771,The Naked Gun 2½: The Smell of Fear,0.7096,0.4019,Comedy
2784,24998748,Face,-0.7717,0.875,Comedy
2568,31686358,My Mother's Curse,0.4404,0.4404,Comedy
2912,24160921,Body Slam,0.8519,0.875,Comedy
2791,26885889,Imaginary Larry,-0.1109,0.6369,Comedy
1699,24669308,El Miedo no anda en Burro,0.4767,-0.4767,Comedy
3182,10394520,No Time for Love,-0.2732,0.7845,Comedy
5047,3046234,Theodore Rex,-0.8402,-0.8402,Comedy
1859,11056435,Doctor Benny,-0.4215,0.8999,Comedy
4311,17697095,Save Virgil,0.3612,-0.9382,Comedy
173,4521454,Songs from the Second Floor,-0.4404,-0.3291,Comedy
4675,3844016,Cracked Eggs and Noodles,0.128,-0.4404,Comedy
3944,7761830,Spaced Invaders,-0.8779,-0.296,Comedy
5470,30122642,Love Birds,-0.5789,0.7351,Comedy
5364,5185489,God of Gamblers III: Back to Shanghai,-0.3818,-0.5106,Comedy
1199,23949470,Lost in the Stratosphere,0.4939,0.8555,Comedy
3558,298925,Take the Money and Run,-0.5423,0.5023,Comedy
4563,10593987,Boobs in the Woods,0.5267,-0.3597,Comedy
3668,13038387,Lobster Man From Mars,0.4404,0.5719,Comedy
2115,2148679,Liang Po Po: The Movie,-0.5267,-0.5994,Comedy
3515,2925896,Lovesick,0.7269,0.7096,Comedy
2596,5906792,Mini's First Time,0.5106,-0.9032,Comedy
2571,1962520,Keeping the Faith,0.765,0.7717,Comedy
2905,19033987,No Smoking,0.5106,0.5106,Comedy
2146,623593,Jesus Christ Vampire Hunter,0.6486,-0.5423,Comedy
384,4391376,The Ghost in the Invisible Bikini,-0.1027,0.4939,Comedy
1754,277149,There's Something About Mary,-0.8834,0.6666,Comedy
3439,2623071,Oscar,-0.2263,0.7096,Comedy
4469,2404582,Gabriel Over the White House,0.5574,0.5423,Comedy
4377,11709006,Mr. Robinson Crusoe,0.7579,0.2732,Comedy
3576,9689938,Super Fuzz,0.25,-0.2263,Comedy
348,13995078,Street Girl,0.1779,0.3612,Comedy
4680,482383,The King of Comedy,0.6597,0.8689,Comedy
2387,1290182,Everybody Has a Little Secret,0.6369,0.3818,Comedy
758,9505271,Finian's Rainbow,0.6124,0.4404,Comedy
4096,11158587,Russkies,0.765,-0.1027,Comedy
2962,6817168,Mad Cowgirl,-0.7096,-0.8442,Comedy
2798,3956816,The Flim-Flam Man,0.6369,0.4404,Comedy
3876,5215498,The Moderns,0.6249,0.0516,Comedy
2432,8605097,Prête-moi ta main,0.8834,0.6369,Comedy
5049,25952444,Ma and Pa Kettle Back on the Farm,0.7579,0.6989,Comedy
3800,5028363,"Tom, Dick, and Harry",0.3612,-0.5106,Comedy
3303,3908916,The Apple War,0.3612,-0.3182,Comedy
5168,22518656,The Next Big Thing,-0.5106,-0.4588,Comedy
3673,24014809,Ishqiya,0.25,-0.2023,Comedy
2225,3562095,"Water, Water Every Hare",-0.743,-0.3182,Comedy
765,20981824,Like a Dragon,0.3182,0.4767,Comedy
4698,3178133,Rat Pfink a Boo Boo,-0.5106,0.802,Comedy
1828,2620748,Metro,0.6369,0.4939,Comedy
2644,7094942,Betty Boop's Bamboo Isle,0.2023,0.4404,Comedy
2299,16737036,A Feud There Was,-0.3818,0.4926,Comedy
2376,5203014,Naked in New York,0.25,0.8899,Comedy
4637,7676315,The Haunted World of El Superbeasto,-0.8481,0.3612,Comedy
650,9253157,Small Town Girl,-0.4101,-0.3182,Comedy
4475,1024448,Fat Pizza: The Movie,-0.2263,-0.4404,Comedy
2184,1273747,Six-String Samurai,-0.7096,-0.8126,Comedy
4934,25471984,Eat me!,0.8555,0.8555,Comedy
5506,19168185,9 Dead Gay Guys,0.6808,-0.6486,Comedy
924,8848174,Marigold,0.1901,0.9118,Comedy
2131,7513196,The Watermelon Woman,0.4939,-0.3612,Comedy
3318,25734402,Mars Needs Moms,-0.2023,0.1779,Comedy
1081,10066083,Sayew,0.3612,-0.296,Comedy
3718,374885,Moscow on the Hudson,-0.5994,0.8625,Comedy
425,5383633,Suds,-0.4767,0.6369,Comedy
1646,3079162,Nanny McPhee,-0.4767,-0.3919,Comedy
5265,3736525,The Half-Naked Truth,-0.4215,0.4215,Comedy
4404,1101306,The Wild,0.34,0.3612,Comedy
775,8412164,Guantanamera,0.6486,0.0258,Comedy
3521,22222683,The Treatment,0.4019,0.2263,Comedy
3979,29344186,Win Win,-0.6369,-0.4019,Comedy
116,14640745,Of Cash and Hash,-0.7003,0.0258,Comedy
426,14316363,Knutzy Knights,0.5106,0.5574,Comedy
4233,22124142,Kattathe Kilikkoodu,0.6115,0.5574,Comedy
4896,2216810,The Anniversary Party,0.5719,0.0772,Comedy
4016,2323824,God of Gamblers,0.8768,0.3818,Comedy
3633,14456164,Up in Daisy's Penthouse,-0.5255,-0.6597,Comedy
1294,3978347,The Monster Club,-0.5574,0.34,Comedy
3803,1724301,Turner & Hooch,0.0258,0.802,Comedy
478,19822985,Beethoven's Big Break,-0.4215,0.5994,Comedy
4457,12619383,Peoria Babylon,0.0516,0.5927,Comedy
4662,15802022,National Lampoon's Barely Legal,-0.09,0.34,Comedy
1138,8289010,The Dentist,0.25,-0.2263,Comedy
4285,4130836,Mo' Money,0.7351,0.128,Comedy
1017,1227317,Silver City,0.4215,-0.1531,Comedy
48,4415958,Little Secrets,0.8074,0.5106,Comedy
5082,4470790,Mother,0.5859,-0.4019,Comedy
3394,2553608,Sunnyside,0.25,0.5859,Comedy
936,4549179,Loveless in Los Angeles,-0.7184,0.7717,Comedy
1063,1670736,Swimming with Sharks,0.4404,0.4588,Comedy
4358,7906976,Seema Shastri,0.6369,0.5574,Comedy
4913,4424287,Freeze out,0.6249,0.7269,Comedy
1629,8487305,Christmas Do-Over,-0.4767,-0.4767,Comedy
4139,27689143,Paris Playboys,-0.2732,0.6486,Comedy
1236,10370634,The Hoax,0.4389,-0.34,Comedy
5295,4901019,Pullet Surprise,0.5106,0.6908,Comedy
4893,29982473,Rock Slyde,0.3818,0.3818,Comedy
685,24346683,O.K. Garage,0.5729,0.5729,Comedy
3281,12201894,Squeeze Play!,0.296,-0.8674,Comedy
4397,2119835,"Cherry, Harry & Raquel!",-0.7184,-0.8316,Comedy
1258,205013,Ghostbusters,-0.6124,0.3612,Comedy
2422,1069758,The Toy,-0.7184,0.7506,Comedy
2892,25658502,Furry Vengeance,-0.3818,-0.5423,Comedy
3876,5215498,The Moderns,0.6249,0.0516,Comedy
494,33934589,Pappu Can't Dance Saala,0.6908,-0.296,Comedy
4455,23759625,House Broken,0.4939,-0.1027,Comedy
346,25084392,Beyond the Pole,0.8807,0.5187,Comedy
236,4792606,Sione's Wedding,0.765,0.7003,Comedy
4356,3162951,One Crazy Summer,-0.7579,0.6369,Comedy
2881,5501445,This Happy Feeling,0.765,0.7184,Comedy
534,1848081,Kingpin,0.7506,0.7269,Comedy
2606,13697594,Party Camp,0.6597,0.5046,Comedy
4118,2259324,The Party Animal,-0.4767,-0.8271,Comedy
3784,4588632,Pajama Party,0.4767,0.0516,Comedy
3502,5860215,Ang Tanging Ina,-0.2732,0.8834,Comedy
2782,14454173,Cookoo Cavaliers,-0.3612,0.5267,Comedy
4855,28809499,Golden Arrow,0.4019,0.4019,Comedy
2063,1480754,My Dinner with Andre,0.2732,0.25,Comedy
2546,2118495,The Prizefighter and the Lady,0.4767,-0.25,Comedy
3428,30857702,Virgin Territory,-0.5994,0.2732,Comedy
200,255858,Johnny English,0.4767,-0.34,Comedy
1844,1031231,"Black Cat, White Cat",-0.3182,0.891,Comedy
3337,2314090,Italian for Beginners,-0.7269,-0.7351,Comedy
2713,198061,Chicago,-0.128,0.5256,Comedy
717,10801014,Amici miei Atto II,-0.4767,-0.4767,Comedy
1131,17863395,How To Be,-0.2146,0.8555,Comedy
1953,31771406,The Baytown Disco,-0.128,0.4019,Comedy
4479,3075802,Date Movie,0.0772,0.3612,Comedy
3993,28370864,30 Minutes or Less,-0.4019,0.5106,Comedy
3998,28611312,Dead Man's Treasure,0.6124,0.0772,Comedy
4706,1985814,Bagdad Café,-0.3818,0.5859,Comedy
2495,11588549,Our Man in Havana,0.5859,0.8807,Comedy
898,14451664,Rockin' Thru the Rockies,0.296,0.1779,Comedy
5287,1613987,Hairspray,0.8807,0.6486,Comedy
1001,8921890,I Was a Teenage Zombie,0.3612,0.3612,Comedy
4549,14754221,How to Frame a Figg,0.9231,-0.2732,Comedy
2301,18768287,Crooks Anonymous,-0.5267,0.765,Comedy
2703,24310768,Annie: A Royal Adventure!,0.4939,-0.6597,Comedy
5050,12758034,Hannah Montana: The Movie,0.705,0.7964,Comedy
1113,8626614,Hum To Mohabbat Karega,0.4215,0.6369,Comedy
352,496839,Chance,0.6486,0.5719,Comedy
3498,19205177,Ladies Who Do,-0.296,0.4019,Comedy
3484,7443317,Everyone But Japan Sinks,0.0258,-0.5267,Comedy
446,2634852,Lawyer Lawyer,-0.6908,-0.5994,Comedy
3985,7048628,"Long Life, Happiness & Prosperity",0.2263,0.34,Comedy
2371,25322634,Death at a Funeral,-0.3612,0.1779,Comedy
2800,23766166,The World's End,0.4939,-0.6542,Comedy
2553,12675919,The Wild Bull,-0.5994,-0.8649,Comedy
686,12875999,You're Only Young Once,0.8625,0.5859,Comedy
775,8412164,Guantanamera,0.6486,0.0258,Comedy
3592,14200012,Horror Hospital,0.4782,0.5106,Comedy
3119,3088906,The Kid & I,-0.7506,0.6705,Comedy
340,20633025,Pinky Doodle,-0.6705,-0.6705,Comedy
2565,7445296,Her Night of Romance,-0.4019,0.5574,Comedy
4036,9667576,Kadhal Sadugudu,0.2023,0.2023,Comedy
3144,32996540,Zebra in the Kitchen,0.4939,0.8555,Comedy
97,10366326,God's Gift to Women,0.85,0.4019,Comedy
5056,8208317,Shankar Dada Zindabad,0.3612,-0.5897,Comedy
65,12576808,Futurama: The Wild Green Yonder,-0.5574,0.3612,Comedy
2128,6156767,Golden Chicken,-0.5267,-0.5267,Comedy
2473,16204877,Bedtime Stories,0.3612,0.2732,Comedy
2286,675790,Teen Wolf,0.0772,0.8945,Comedy
5183,32130401,The Trip,0.6369,-0.4019,Comedy
4703,2162640,Highway 61,0.4019,0.9674,Comedy
1242,3966196,Are You Being Served?,0.4019,0.2263,Comedy
4522,26614307,Kangaroo,0.4404,0.4939,Comedy
777,1456329,An American Tail: Fievel Goes West,-0.7074,0.5574,Comedy
2000,1480748,House Party 3,0.8225,0.9081,Comedy
3106,8417189,Jean-Philippe,-0.2023,0.1779,Comedy
4274,13144048,Saajan Chale Sasural,0.7184,-0.1531,Comedy
955,3737649,Carry On Doctor,0.8399,-0.5267,Comedy
382,3306716,Tremors 3: Back to Perfection,0.8658,-0.5267,Comedy
3471,1323106,Gremlins 2: The New Batch,-0.7964,-0.3182,Comedy
3567,19080740,The Beauty Jungle,0.7579,0.5719,Comedy
861,20428509,Nora's Hair Salon 2: A Cut Above,0.5859,0.5859,Comedy
3532,4442483,Fatty Finn,0.7096,-0.0258,Comedy
31,22457596,American Pie Presents: The Book of Love,0.6249,-0.296,Comedy
3570,12817161,Mooching Through Georgia,-0.2382,0.4939,Comedy
4062,4607239,Having A Wild Weekend,-0.4404,-0.2732,Comedy
4478,15402569,Kiss the Bride,0.7184,0.4939,Comedy
4228,17841580,'Til There Was You,0.5859,0.0516,Comedy
3642,11714278,Safety Patrol,0.4215,-0.4215,Comedy
3372,4765882,Unaccustomed As We Are,0.2698,-0.2023,Comedy
4335,11115743,Heavy Petting,0.3818,0.128,Comedy
2220,198313,Willow,-0.7964,0.9403,Comedy
4930,695522,At the Circus,-0.4215,-0.0387,Comedy
3535,11453506,Gentlemen of Nerve,0.4939,0.6597,Comedy
3034,4305002,Art School Confidential,0.1027,0.6124,Comedy
2118,11921392,Enter the Fat Dragon,-0.3071,-0.3182,Comedy
1212,3210646,Breakfast of Champions,-0.2748,-0.6808,Comedy
3497,3463364,High School Musical,0.4019,0.4939,Comedy
4695,11958787,"Me, Natalie",0.6808,0.6251,Comedy
3738,12544749,Butterfly Kiss,-0.5719,-0.7717,Comedy
2021,32051337,Hulla,0.3612,-0.3182,Comedy
4353,11390255,Night of The Hell Hamsters,0.2732,-0.6597,Comedy
5303,101384,Party Girl,0.4019,0.6369,Comedy
1015,2059591,Jett Jackson: The Movie,0.5574,0.5994,Comedy
2491,14503664,Sock-A-Bye Baby,-0.4767,0.1779,Comedy
89,335298,Toy Story 2,-0.4767,0.6992,Comedy
4003,1194084,Chicken Little,-0.4019,0.7351,Comedy
3306,6172917,Greedy,0.0516,0.3182,Comedy
3790,19417220,Lakeboat,0.3818,0.3818,Comedy
4748,18799982,Once Around,0.4767,0.7684,Comedy
2799,10004055,Entertaining Mr Sloane,-0.34,-0.6808,Comedy
932,370064,Love Actually,0.9274,0.4767,Comedy
4454,8829690,The Love Letter,0.1027,-0.2023,Comedy
1013,76619,"What's Opera, Doc?",-0.0516,-0.6597,Comedy
42,19389514,A Lad an' a Lamp,0.7506,0.1531,Comedy
2262,129312,Hope and Glory,-0.2732,0.4215,Comedy
4085,6446995,The Whole Nine Yards,-0.765,0.6705,Comedy
1859,11056435,Doctor Benny,-0.4215,0.8999,Comedy
2651,8208607,The Castaways on Gilligan's Island,0.5106,0.25,Comedy
3484,7443317,Everyone But Japan Sinks,0.0258,-0.5267,Comedy
4094,3494143,The Black Sheep of Whitehall,-0.5719,-0.1779,Comedy
653,2642293,The Tao of Steve,0.2732,-0.7218,Comedy
5035,3546352,The Chase,-0.5719,0.8126,Comedy
4027,1042090,Madhouse,-0.25,-0.9169,Comedy
2753,5693644,Bonnie Scotland,0.4404,0.9325,Comedy
4377,11709006,Mr. Robinson Crusoe,0.7579,0.2732,Comedy
2568,31686358,My Mother's Curse,0.4404,0.4404,Comedy
196,2792491,Anna In Kungfuland,-0.128,0.6369,Comedy
2092,19939214,Kenny Begins,0.079,-0.2944,Comedy
278,21984392,It's Never Too Late,-0.4588,0.1531,Comedy
613,443917,Catch That Kid,0.5719,0.3446,Comedy
354,3497579,The Barkleys of Broadway,0.3612,-0.34,Comedy
441,24551035,Helen's Babies,0.6369,0.5719,Comedy
886,30742009,Jordon Saffron: Taste This!,0.5574,-0.5847,Comedy
5335,8249978,Yamudiki Mogudu,0.3818,0.5994,Comedy
2548,5127878,Popcorn,-0.0258,0.0258,Comedy
3515,2925896,Lovesick,0.7269,0.7096,Comedy
1794,20509157,Going by the Book,-0.4019,0.2023,Comedy
1958,20332464,Couples Retreat,0.5574,0.4576,Comedy
1390,1595532,The Hollywood Knights,0.4939,-0.1027,Comedy
3502,5860215,Ang Tanging Ina,-0.2732,0.8834,Comedy
4652,8527516,Eskimo Nell,-0.4404,0.5719,Comedy
3707,31361603,Luv Ka The End,0.802,-0.25,Comedy
4372,7277067,"Brutti, sporchi e cattivi",-0.5256,0.2732,Comedy
2466,4067815,Me and the Big Guy,0.5875,0.2732,Comedy
3022,5650338,The Heartbreak Kid,0.8316,0.7506,Comedy
4031,12747734,Dead Like Me: Life After Death,-0.7964,-0.7661,Comedy
1069,600351,Scream 3,-0.5859,0.5023,Comedy
650,9253157,Small Town Girl,-0.4101,-0.3182,Comedy
4384,9313886,Fever Pitch,0.4019,0.875,Comedy
135,10628527,Once in a Lifetime,-0.1779,-0.4588,Comedy
3331,1188824,The Big Bounce,-0.5267,-0.4023,Comedy
105,6212570,Citizen Toxie: The Toxic Avenger Part IV,0.5095,-0.4939,Comedy
920,25900138,Ennodishtam Koodamo,0.743,0.0772,Comedy
1884,24724348,Lots of Luck,0.5719,0.4404,Comedy
1084,1412446,They All Laughed,0.9022,0.6369,Comedy
3995,3645450,My Life as a Dog,-0.872,0.5789,Comedy
2298,23295531,The Swimsuit Issue,0.4767,0.4767,Comedy
3035,14706880,Four Christmases,-0.1027,0.4939,Comedy
3451,3105139,The Mirror Has Two Faces,-0.3818,0.802,Comedy
3890,876872,Addams Family Values,0.4588,0.5267,Comedy
800,2763233,"Happy, Texas",0.7096,0.4215,Comedy
1238,2965435,The Inkwell,0.1027,-0.5267,Comedy
3214,8432968,"Why Me, Sweetie?!",0.1779,0.6369,Comedy
2482,736262,The Sure Thing,-0.2263,0.4215,Comedy
4952,2558613,The Woods,-0.802,-0.296,Comedy
555,12872401,The Matchmaker,0.3612,0.0258,Comedy
4014,1055633,Latter Days,0.4215,-0.2732,Comedy
5288,33641119,Mirror Mirror,0.1513,0.5994,Comedy
1840,9280038,The Wrath of God,-0.8481,-0.4404,Comedy
2870,2760461,Happily N'Ever After,-0.3612,-0.5267,Comedy
215,24590973,Moby Presents: Alien Sex Party,0.5859,-0.1027,Comedy
3833,2987486,Proof,-0.4019,0.1531,Comedy
1521,3329115,She Hate Me,-0.25,0.4404,Comedy
2064,9362631,"All's Well, Ends Well 1997",0.5859,0.2263,Comedy
3730,6086631,Lucky Numbers,0.7351,-0.6486,Comedy
3016,6942361,A New Kind of Love,-0.3612,0.6369,Comedy
1638,27487563,Oliviero Rising,-0.4939,-0.4939,Comedy
2448,3540132,"Yes, But...",0.6956,0.6956,Comedy
482,618929,Ghostbusters II,0.25,0.296,Comedy
5270,9509953,Slaughter Studios,-0.2263,-0.4019,Comedy
1536,2339741,Ghosts Can't Do It,0.5574,-0.5719,Comedy
3503,13086330,Getting It Right,-0.6597,0.2732,Comedy
4706,1985814,Bagdad Café,-0.3818,0.5859,Comedy
1196,18580314,The Grand Maneuver,-0.0258,0.6486,Comedy
764,65669,A Knight's Tale,0.0516,0.3182,Comedy
1360,6114445,Cash and Carry,-0.3818,0.296,Comedy
4425,12706080,Along Came Jones,0.2023,-0.1531,Comedy
967,30232900,Escapade,0.802,0.3818,Comedy
841,680398,Beverly Hills Cop,-0.34,0.5859,Comedy
2963,3463730,Jack the Bear,-0.5994,0.2023,Comedy
5121,77665,The More the Merrier,-0.7096,0.4588,Comedy
3700,264176,Hackers,-0.5719,0.4342,Comedy
2613,8857538,Holy Matrimony,-0.3182,0.5994,Comedy
2084,2236146,Modern Girls,0.7783,-0.0772,Comedy
1591,10050056,Death at a Funeral,-0.3612,-0.128,Comedy
1482,1014419,Jönssonligan spelar högt,-0.5267,-0.1655,Comedy
2305,6250055,Yo Yo,0.7271,0.7906,Comedy
2182,5396167,Happy Anniversary,0.5574,0.5994,Comedy
3699,13806284,My First Wedding,-0.4019,-0.34,Comedy
279,14194356,At Ground Zero,-0.296,0.3818,Comedy
4881,3987540,The Flying Deuces,0.8957,0.2023,Comedy
3549,27954017,Some Girl,-0.6776,-0.6808,Comedy
4628,10361558,I Wonder Who's Killing Her Now?,0.2263,-0.7783,Comedy
1345,23102665,Romance with a Double Bass,0.5994,-0.2732,Comedy
4591,27179450,Fast and Loose,-0.3182,-0.3182,Comedy
1560,31290638,Slaves to the Underground,-0.296,-0.3818,Comedy
1865,2378040,The Rage In Placid Lake,-0.7684,0.7096,Comedy
223,16904290,Boldly Going Nowhere,0.3612,0.3612,Comedy
2698,5374465,Gumby: The Movie,0.5574,-0.7351,Comedy
1659,9310175,Heathcliff: The Movie,-0.4019,-0.4215,Comedy
4772,11134797,Yamagola Malli Modalayindi,0.5574,0.9161,Comedy
5337,21339336,The Reader,0.4404,0.5859,Comedy
3568,4139200,Kain XVIII,0.2732,0.3818,Comedy
1045,11762841,Spy Kids,-0.4767,0.6124,Comedy
1454,25194677,First Lady,0.8591,0.5106,Comedy
3339,10731077,Teresa Venerdì,-0.34,0.296,Comedy
4726,5319616,Dorf on the Diamond,0.7351,0.4019,Comedy
4745,15204451,The Passionate Plumber,0.5423,-0.2263,Comedy
1851,2940538,Mr. Topaze,0.1531,0.6801,Comedy
563,9104548,Sumolah,-0.5106,-0.5267,Comedy
534,1848081,Kingpin,0.7506,0.7269,Comedy
3175,5831848,Wristcutters: A Love Story,-0.8275,0.3612,Comedy
3433,9548445,Archie: To Riverdale and Back Again,0.743,-0.128,Comedy
4316,2001498,Father Goose,0.4939,0.6486,Comedy
1256,27429846,Confessions of a Cheat,-0.4588,0.4019,Comedy
1814,23991829,2001 Maniacs: Beverly Hellbillys,0.5106,0.5106,Comedy
2715,8779772,Goofs and Saddles,0.4215,0.4588,Comedy
1126,1365630,Pocketful of Miracles,0.8658,0.2987,Comedy
