,movie_id,name,first_score,last_score,pageviews,genre
2895,3162951,One Crazy Summer,-0.7579,0.6369,7076.416337285902,Comedy
967,156628,The Bad and the Beautiful,-0.296,0.5034,7062.134881422925,Comedy
1272,214148,Bulletproof Monk,0.4588,0.4215,7029.545454545455,Comedy
1415,1395159,Clockstoppers,0.5473,0.5106,7023.786561264823,Comedy
247,3306716,Tremors 3: Back to Perfection,0.8658,-0.5267,7006.51984519104,Comedy
780,22154516,Away We Go,-0.1027,0.5574,6983.065711462451,Comedy
207,17996335,What's Your Raashee?,0.3818,0.5574,6963.315217391305,Comedy
969,18673551,Taking Woodstock,0.4215,0.8591,6958.250988142293,Comedy
3270,14770549,My Dear Kuttichathan,-0.4019,0.2732,6892.700098814229,Comedy
1660,990764,The Wild Thornberrys Movie,0.2023,-0.5719,6891.04743083004,Comedy
982,2995062,The Last Days of Disco,-0.2263,0.7579,6879.538208168644,Comedy
119,806082,Boys on the Side,-0.8625,-0.6597,6865.579216073781,Comedy
401,443917,Catch That Kid,0.5719,0.3446,6784.225955204216,Comedy
2673,2323824,God of Gamblers,0.8768,0.3818,6773.740942028985,Comedy
910,839705,The Big Hit,0.1818,-0.4019,6769.4034914361,Comedy
2447,24014809,Ishqiya,0.25,-0.2023,6748.247694334651,Comedy
1150,1320650,Crimes and Misdemeanors,0.5859,-0.7003,6739.234601449275,Comedy
903,217784,The Adventures of Elmo in Grouchland,0.2023,0.6486,6737.215909090909,Comedy
3531,1871167,Welcome to Mooseport,0.5423,0.8442,6731.046607378129,Comedy
3088,1635059,The Purple Rose of Cairo,-0.5106,-0.7828,6718.644598155467,Comedy
904,24759927,Don't Look Up,-0.8934,-0.6124,259033.39575098816,Horror
983,68485,Jurassic Park,0.25,0.3612,182321.412055336,Horror
417,29781,The Texas Chain Saw Massacre,-0.2732,-0.3818,144875.30797101447,Horror
12,9307052,Bhool Bhulaiyaa,-0.6597,0.875,114761.24563570488,Horror
590,11011055,Flowers in the Attic,-0.6597,0.3818,98553.78927865611,Horror
755,4231,Buffy the Vampire Slayer,0.2263,-0.1531,98354.79528985509,Horror
467,23286957,A Nightmare on Elm Street,0.4939,-0.6908,98290.6772068511,Horror
410,3028191,A Nightmare on Elm Street,0.2732,0.128,98290.6772068511,Horror
317,8788175,Dracula,0.8519,-0.0516,93972.02223320158,Horror
859,8854150,The Picture of Dorian Gray,0.6908,0.34,92048.78787878789,Horror
1097,145892,28 Days Later,0.5106,0.3612,75834.91897233203,Horror
275,1789996,The Amityville Horror,-0.6705,-0.2263,73419.53845520422,Horror
7,9294,The Evil Dead,-0.3182,-0.4019,72147.97628458499,Horror
510,3261733,Pan's Labyrinth,0.3182,0.296,72136.15843214757,Horror
366,255049,I Know What You Did Last Summer,0.8979,0.4767,71187.09543807642,Horror
380,15713038,Jennifer's Body,-0.7717,-0.9186,69779.93041831358,Horror
1015,12064359,Cloverfield,0.5106,-0.5574,69249.08596837944,Horror
375,12925911,The Cabin in the Woods,0.2263,-0.1027,58685.358695652176,Horror
916,8586619,Death Proof,0.7783,0.2732,56559.84313241107,Horror
86,21835208,Zombieland,-0.2023,-0.1531,53483.32509881423,Horror
783,3509741,Count Dracula,0.128,0.4939,51378.95611001318,Horror
1265,129295,Fatal Attraction,0.8126,0.3182,51049.18181818181,Horror
272,600351,Scream 3,-0.5859,0.5023,50597.458333333336,Horror
1151,32956666,Night of the Living Dead,-0.7506,-0.7845,47505.380599472985,Horror
652,30275,Night of the Living Dead,-0.3818,-0.9062,47505.380599472985,Horror
720,1254881,Night of the Living Dead,-0.3818,-0.4939,47505.380599472985,Horror
387,5971538,28 Weeks Later,-0.5423,-0.4939,46671.75452898551,Horror
1035,598397,Shaun of the Dead,-0.296,0.2023,45877.23814229249,Horror
198,3217,Army of Darkness,-0.7269,-0.5994,42771.59453227931,Horror
1138,892031,American Psycho 2,-0.6486,-0.3818,41402.20158102767,Horror
618,1405697,Don't Look Now,-0.5994,-0.7783,40754.75098814229,Horror
184,3826817,Far Cry,0.4019,0.1779,40667.33152173913,Horror
1201,10487,Evil Dead II,-0.0772,0.7777,39699.43972332016,Horror
271,3564394,The Raven,-0.0516,0.4019,39540.119318181816,Horror
82,1094719,The Grudge,-0.8271,-0.4767,37972.00510540184,Horror
461,714334,Freddy vs. Jason,-0.4939,0.34,36797.37821146245,Horror
993,442647,Young Frankenstein,0.7003,0.8934,36646.46245059288,Horror
123,1847082,Anniyan,0.6908,-0.1027,35622.51581027668,Horror
954,320527,Pink Flamingos,0.2023,0.2263,35350.153162055336,Horror
498,308430,The Faculty,-0.1531,-0.296,35094.5,Horror
544,2571604,The Exorcism of Emily Rose,-0.6908,-0.8126,34979.645009881424,Horror
1199,730734,Scooby-Doo 2: Monsters Unleashed,-0.1779,-0.296,34529.002799736496,Horror
586,5221717,'Salem's Lot,-0.4588,0.6124,34494.56768774703,Horror
141,417891,The Ninth Gate,0.7506,0.4939,34279.26136363636,Horror
201,5549065,Sweeney Todd: The Demon Barber of Fleet Street,0.4404,-0.8481,33864.191781949936,Horror
978,532618,Scary Movie 2,0.1779,-0.8442,33519.08069828722,Horror
306,203841,Starship Troopers,-0.34,0.4767,33415.75510540185,Horror
806,28722503,Final Destination 5,0.2023,-0.6407,33141.52717391304,Horror
776,29007308,Ghost Rider: Spirit of Vengeance,-0.8074,-0.3182,32827.54216073781,Horror
1214,28327465,I Saw the Devil,0.4019,-0.9866,30550.34519104084,Horror
511,5663440,The Hound of the Baskervilles,-0.9062,-0.0516,30472.603260869568,Horror
102,31841233,Resident Evil: Retribution,-0.4767,-0.6908,29698.172101449272,Horror
857,518928,Secret Window,0.1779,0.3182,29210.135046113304,Horror
641,1945359,Final Destination 3,0.9186,-0.5267,28347.878787878788,Horror
155,880056,Scary Movie 3,-0.5994,-0.2263,28038.717391304348,Horror
1228,536521,Creepshow,-0.7906,-0.9552,27988.536231884056,Horror
948,1128240,Final Destination 2,0.4767,-0.8689,27865.95018115942,Horror
545,9880833,The Tell-Tale Heart,-0.3612,-0.6249,27795.897233201584,Horror
1009,2002258,Halloween 4: The Return of Michael Myers,-0.1531,-0.3182,26740.786725955204,Horror
1124,15886402,The Final Destination,-0.8176,-0.7351,26403.45643939394,Horror
111,461335,The Last House on the Left,0.7845,-0.5423,26051.99892951252,Horror
798,15332396,Resident Evil: Afterlife,-0.6908,-0.6597,24951.48353096179,Horror
1208,74394,Invasion of the Body Snatchers,-0.765,0.296,23564.739130434784,Horror
866,1323106,Gremlins 2: The New Batch,-0.7964,-0.3182,23038.751976284584,Horror
174,2742915,Texas Chainsaw Massacre: The Next Generation,-0.5106,-0.8225,22406.33069828722,Horror
41,17356798,The Haunting in Connecticut,-0.6597,-0.8625,21244.52610342556,Horror
9,2274938,Friday the 13th Part 2,-0.936,-0.6369,20701.97653162056,Horror
860,2096043,The Skeleton Key,-0.3182,0.3182,20432.140563241104,Horror
1221,31658692,A Nightmare on Elm Street 2: Freddy's Revenge,-0.4767,-0.296,20273.583498023712,Horror
50,768808,The Frighteners,-0.6597,-0.3182,19987.483201581028,Horror
1078,3745331,Hellraiser III: Hell on Earth,-0.5994,-0.4588,19978.87417654809,Horror
607,3636498,Saw III,-0.4404,-0.8591,19942.387351778656,Horror
397,73375,Bride of Frankenstein,0.5574,-0.5719,19891.59230895916,Horror
482,8931001,Maximum Overdrive,-0.6369,-0.4215,19565.60079051384,Horror
1058,347235,Wes Craven's New Nightmare,0.296,-0.2263,19294.637681159424,Horror
911,1173339,Jaws 3-D,0.6249,0.7906,19278.718708827404,Horror
213,35024125,August Underground,-0.0772,-0.6597,19104.290431488804,Horror
419,31035865,Murder 2,-0.4767,-0.9612,18743.03804347826,Horror
407,72317,Creature from the Black Lagoon,0.5994,-0.3612,18647.164031620552,Horror
464,628843,House on Haunted Hill,0.4019,-0.6124,17404.261363636364,Horror
691,947616,House on Haunted Hill,-0.6908,-0.9246,17404.261363636364,Horror
600,2546429,Friday the 13th: The Final Chapter,-0.7964,-0.2732,17264.649209486164,Horror
490,213224,Shadow of the Vampire,-0.0258,0.3182,17081.094202898552,Horror
991,1129009,Re-Animator,-0.6486,-0.296,16977.664196310936,Horror
918,1668414,Tetsuo: The Iron Man,-0.128,0.3612,16446.616847826084,Horror
297,5523710,The Devil's Backbone,-0.5994,-0.0772,16218.542325428196,Horror
828,2933385,Freddy's Dead: The Final Nightmare,-0.9325,0.3182,16016.113554018444,Horror
732,975900,Ghosts of Mars,0.2235,-0.3818,16013.456439393938,Horror
1119,9559119,Open Water 2: Adrift,0.4767,0.2846,16002.651844532278,Horror
588,2328364,Friday the 13th: A New Beginning,-0.296,-0.2732,15302.494812252962,Horror
804,4913527,The Hills Have Eyes 2,-0.4588,0.3818,15259.034749670618,Horror
1229,14765230,Yavarum Nalam,0.4019,-0.4588,15153.608777997364,Horror
476,915499,Land of the Dead,0.4215,-0.34,15136.823863636364,Horror
603,690918,The Entity,-0.8555,-0.2382,14841.394927536232,Horror
175,33316658,House at the End of the Street,0.4019,-0.9231,14805.619071146244,Horror
251,14384820,Saw V,-0.6808,-0.5106,14564.063241106718,Horror
1114,451023,The Brood,0.25,0.2617,14234.246953227934,Horror
656,34914699,"I, Frankenstein",-0.4404,-0.4404,14024.12104743083,Horror
644,2313660,Friday the 13th Part VI: Jason Lives,-0.8625,-0.3506,13651.9604743083,Horror
689,6845157,Starship Troopers 3: Marauder,0.0516,0.5859,13593.65513833992,Horror
907,1305819,C.H.U.D.,-0.2023,-0.128,13310.980731225296,Horror
1270,8002658,I Know Who Killed Me,-0.9531,-0.5267,13212.89962121212,Horror
263,1023955,Angel's Egg,-0.25,-0.0258,13115.091403162054,Horror
1168,3072898,Gupt: The Hidden Truth,0.0258,0.4767,12980.432312252964,Horror
604,4333214,I'll Always Know What You Did Last Summer,-0.6124,-0.7184,12973.844202898548,Horror
673,19992131,After.Life,-0.4215,0.501,12962.99201251647,Horror
439,2251161,Damien: Omen II,0.4939,-0.34,12486.869565217392,Horror
403,1012024,Nekromantik,-0.4588,-0.296,12446.74703557312,Horror
231,919546,Exorcist: The Beginning,-0.93,0.3182,12387.649868247692,Horror
932,3745527,Hellraiser: Hellworld,0.2023,-0.5267,12217.68033596838,Horror
209,4045254,Vampire's Kiss,-0.4019,-0.8779,12172.325428194994,Horror
659,24731562,Children of the Corn,-0.3818,0.7096,12070.083992094862,Horror
236,22264734,Veerana,-0.6369,0.7003,11982.57427536232,Horror
1220,2474297,Omen III: The Final Conflict,-0.6705,0.7351,11714.798418972332,Horror
960,3745444,Hellraiser: Inferno,0.4588,-0.5859,11638.885869565218,Horror
30,4451435,From Hell,-0.5719,-0.6486,11346.072546113306,Horror
581,2546472,Friday the 13th Part VII: The New Blood,-0.6486,-0.7684,11179.641798418972,Horror
512,14831897,Night Trap,0.5423,-0.8893,11054.367341897232,Horror
634,29331558,Hellraiser: Revelations,0.8074,0.0516,10950.665760869566,Horror
1224,14421091,Cirque du Freak: The Vampire's Assistant,0.6705,-0.1531,10573.182229907774,Horror
134,737840,An American Werewolf in Paris,0.4767,0.3612,10572.805912384716,Horror
753,956388,Eight Legged Freaks,-0.7096,0.3818,10468.120553359686,Horror
249,2282187,The Prophecy,-0.9481,0.0258,10363.990777338602,Horror
310,2490812,Tremors 2: Aftershocks,0.0516,0.3612,10118.534090909092,Horror
412,5422414,The Pit and the Pendulum,-0.5994,-0.7579,10078.901762187088,Horror
1338,6492828,The Pit and the Pendulum,-0.9136,-0.836,10078.901762187088,Horror
955,30846475,The Pit and the Pendulum,-0.5106,-0.2263,10078.901762187088,Horror
247,591310,Tales from the Darkside: The Movie,0.0516,-0.6329,10063.974308300396,Horror
468,1577984,Stir of Echoes,-0.4588,-0.4588,10007.897727272728,Horror
396,2005355,Disturbing Behavior,0.3818,0.4019,9837.052042160738,Horror
562,2259649,Maniac Cop,-0.7906,-0.5859,9778.342885375494,Horror
782,454818,The Abominable Dr. Phibes,-0.959,-0.9837,9534.78787878788,Horror
523,2009711,It Came from Outer Space,-0.4019,-0.34,9422.164772727272,Horror
211,3745465,Hellraiser: Hellseeker,-0.765,-0.7717,9392.01581027668,Horror
1182,5541172,The Tenant,-0.5106,-0.8271,9373.719696969696,Horror
631,3056404,Vampire in Brooklyn,-0.4588,0.6114,9311.900609354412,Horror
558,1135297,13 Ghosts,-0.4767,-0.4939,9286.86314229249,Horror
1226,31303687,Ragini MMS,0.5106,0.2732,9026.054347826088,Horror
1123,1275719,Vampire Hunter D: Bloodlust,-0.1154,0.836,8767.713768115942,Horror
1162,1688593,Urban Legends: Final Cut,-0.4404,-0.6486,8759.028985507246,Horror
525,2368143,Blacula,0.4019,-0.5423,8562.987154150196,Horror
683,5747371,Jaani Dushman,0.4019,-0.25,8484.740200922268,Horror
68,254274,The Ninth Configuration,-0.4019,0.4767,8242.793807641634,Horror
421,34882877,Chernobyl Diaries,0.4939,-0.4767,8219.17243083004,Horror
1144,1040518,Zombi 2,-0.4588,-0.296,8200.053524374176,Horror
256,23658618,Wrong Turn 3: Left for Dead,0.4767,-0.802,7920.454545454546,Horror
1156,1785123,The Curse of Frankenstein,-0.8402,-0.3818,7898.798171936758,Horror
844,6713041,Diary of the Dead,-0.8625,-0.0772,7887.620471014493,Horror
434,9863190,Cabin Fever 2: Spring Fever,0.1935,0.3612,7803.142292490118,Horror
1133,68082,Abbott and Costello Meet Frankenstein,0.25,0.4939,7781.837450592885,Horror
874,8864659,The Man Who Laughs,0.296,-0.3818,7651.199440052701,Horror
723,3302848,Frankenstein Meets the Wolf Man,-0.7579,-0.5994,7648.589179841896,Horror
291,1495709,The Company of Wolves,0.4019,0.2732,7644.145256916996,Horror
369,2097338,Psycho III,-0.7003,0.1779,7312.958498023716,Horror
341,4343543,The Funhouse,0.8779,0.4939,7280.041749011858,Horror
754,3566511,Werewolf of London,0.3612,-0.5994,7175.083580368907,Horror
675,2821964,Eyes of Laura Mars,-0.2023,-0.6486,7044.173913043478,Horror
90,3306716,Tremors 3: Back to Perfection,0.8658,-0.5267,7006.51984519104,Horror
803,2293612,The Tingler,-0.1531,-0.7096,6804.084321475625,Horror
318,24872588,My Soul to Take,-0.8689,-0.937,6577.075098814229,Horror
1041,5696825,The Dark Half,-0.6908,-0.3742,6576.884387351779,Horror
1330,14726855,Resident Evil: Degeneration,-0.4767,-0.7269,6550.465909090908,Horror
363,28823872,Resident Evil: Damnation,-0.4215,-0.4404,6398.187911725954,Horror
130,2099943,Night of the Demon,0.4019,-0.25,6361.873764822134,Horror
438,1295686,Santa's Slay,-0.0258,0.3612,6263.224061264822,Horror
906,1370478,Lord of Illusions,-0.3182,0.1779,6215.434206192358,Horror
733,894309,"The Beast from 20,000 Fathoms",-0.4939,-0.8625,6214.414772727272,Horror
837,3307040,Tremors 4: The Legend Begins,0.0516,0.6369,5900.108695652173,Horror
751,2371819,D-Tox,-0.8658,-0.1531,5893.889328063242,Horror
241,14864488,Galaxy of Terror,-0.7184,-0.5719,5807.80138339921,Horror
813,3416006,The Legend of Boggy Creek,0.4215,-0.7579,5732.736166007904,Horror
1215,2903228,The Mothman Prophecies,-0.6486,0.5106,5726.478260869566,Horror
335,29012574,Rare Exports: A Christmas Tale,-0.3818,-0.6124,5683.942028985506,Horror
309,672934,The Lawnmower Man,0.4767,-0.0516,5675.65662055336,Horror
142,570263,"Ghidorah, the Three-Headed Monster",-0.7003,0.0258,5650.893445322792,Horror
169,3815899,Dementia 13,0.296,-0.743,5631.657361660079,Horror
343,2428193,The Vampire Lovers,0.4019,0.296,5628.493412384717,Horror
1135,31093623,Quarantine 2: Terminal,-0.7783,-0.296,5551.864130434783,Horror
109,9038322,Attack of the Puppet People,0.4939,-0.5106,5502.538537549408,Horror
965,1164551,Ginger Snaps 2: Unleashed,-0.0772,0.4939,5444.903656126482,Horror
1264,2543730,The Satanic Rites of Dracula,0.6003,0.4404,5415.915678524374,Horror
69,2831557,Xtro,0.2023,-0.4588,5357.815217391305,Horror
43,20086938,Death Bell,0.891,-0.8591,5357.014328063241,Horror
1115,3666262,The Roost,0.4019,-0.8122,5355.22307312253,Horror
289,3194438,A Return to Salem's Lot,-0.1531,0.128,5340.010375494071,Horror
602,204809,A Chinese Ghost Story,-0.5423,0.4939,5308.283102766798,Horror
1093,2080825,The Legend of Hell House,-0.5994,0.6402,5233.183300395257,Horror
432,2259073,Frankenhooker,-0.4215,0.6696,5200.57114624506,Horror
943,4390553,City of the Living Dead,-0.6808,-0.93,5086.001317523056,Horror
42,9235373,Behind the Mask: The Rise of Leslie Vernon,-0.6486,0.296,5058.227272727272,Horror
1290,6179287,The Return of Swamp Thing,-0.9468,-0.5994,5017.961956521739,Horror
883,6562375,Amityville 3-D,-0.2732,-0.34,5016.136363636364,Horror
616,25917791,Lost Boys: The Thirst,-0.7783,-0.296,5007.599472990777,Horror
670,877225,The Crow: Salvation,-0.9118,-0.296,5004.733695652174,Horror
887,952354,Theatre of Blood,0.6369,0.2023,4990.299571805007,Horror
508,27381786,Julia's Eyes,-0.765,-0.4019,4848.990777338603,Horror
422,2083964,Let's Scare Jessica to Death,0.2263,-0.5043,4818.600708168644,Horror
799,5209597,The Terminal Man,0.0498,-0.8555,4801.248353096179,Horror
186,2839410,Cannibal Ferox,-0.4939,-0.4767,4761.391304347827,Horror
764,26892930,Shaapit,0.0258,0.4019,4757.839262187088,Horror
1045,2052515,Mr. Vampire,0.743,-0.4767,4751.337697628458,Horror
486,6734914,The Haunted Palace,-0.0772,0.5423,4631.651679841897,Horror
104,2680994,"Silent Night, Deadly Night Part 2",-0.802,0.25,4628.129693675889,Horror
688,1724742,Hour of the Wolf,0.5994,0.8175,4627.847990777339,Horror
200,36309911,August Underground's Penance,-0.8555,-0.6369,4606.700510540185,Horror
771,2091800,Dracula: Prince of Darkness,-0.8519,-0.6124,4570.572134387352,Horror
1113,6532516,Race with the Devil,-0.0516,-0.34,4547.055088932807,Horror
1200,8850351,Evil Bong,-0.0516,0.4199,4459.576416337286,Horror
34,34652966,The Devil's Carnival,0.5267,0.0516,4409.899703557312,Horror
1166,1844967,Eye of the Devil,0.1531,0.7269,4395.927536231884,Horror
163,1575815,Tale of the Mummy,-0.4939,-0.5574,4375.018445322794,Horror
583,19162701,Tokyo Gore Police,-0.4939,0.7783,4329.916007905138,Horror
159,2940677,The House by the Cemetery,-0.4588,-0.4404,4323.681818181818,Horror
137,3374673,"Count Yorga, Vampire",0.25,-0.2732,4316.805006587615,Horror
1336,3135608,Tales of Terror,-0.7184,-0.2263,4303.447957839263,Horror
1311,28465900,Lake Placid 3,-0.4588,-0.4404,4303.009222661396,Horror
518,6017005,Anukokunda Oka Roju,-0.4215,-0.296,4290.80459486166,Horror
424,3086340,Gozu,-0.128,-0.128,4260.176218708828,Horror
1125,7639116,Leprechaun: Back 2 tha Hood,0.3818,0.0772,4259.072546113307,Horror
591,19671399,Class of 1999,-0.4939,-0.3182,4184.252964426878,Horror
1131,1328188,Desperate Living,-0.9042,0.836,4170.206192358366,Horror
255,2396634,House of Dark Shadows,-0.0772,-0.2263,4141.486824769433,Horror
71,4333681,A Bucket of Blood,0.128,0.128,4134.439723320158,Horror
285,32549192,Blood Feast,0.3612,-0.3612,4120.051630434783,Horror
79,678080,Blood Feast,-0.6908,-0.5106,4120.051630434783,Horror
615,1994850,Three... Extremes,0.1531,0.1027,4113.638833992094,Horror
536,26545312,Hatchet II,0.0129,-0.8807,4111.768115942029,Horror
935,7625729,Look What's Happened to Rosemary's Baby,-0.296,0.5994,4083.022727272727,Horror
1274,4294005,The Believers,-0.9313,-0.4767,4063.763586956521,Horror
495,18062757,Joy Ride 2: Dead Ahead,-0.296,0.2023,3975.074110671937,Horror
1031,1906931,The Monolith Monsters,-0.7717,0.6249,3955.917490118577,Horror
195,32422858,The Howling: Reborn,-0.4588,-0.1027,3949.6358695652175,Horror
33,2259688,Maniac Cop 2,-0.9287,0.6908,3924.628458498024,Horror
694,2134635,FeardotCom,-0.5994,-0.5267,3921.667984189724,Horror
1149,5273926,Aetbaar,-0.7717,0.8979,3886.842061923583,Horror
705,34364391,100 Tears,-0.8062,-0.7096,3884.908267457181,Horror
552,1828157,The Beast with Five Fingers,-0.3182,-0.8442,3877.612648221344,Horror
526,25178358,The Wicker Tree,0.765,0.8115,3855.119565217392,Horror
47,28954658,Sharktopus,-0.34,-0.4404,3851.467720685112,Horror
1052,2423917,Silent Rage,-0.8402,0.5559,3823.1156126482215,Horror
322,17516655,The Machine Girl,-0.3182,0.3612,3782.023221343873,Horror
802,2010907,Blood and Black Lace,-0.8126,-0.7096,3756.630434782609,Horror
1194,26456639,Kung Fu Cult Master,0.34,0.2732,3727.421195652174,Horror
750,23215354,The Green Elephant,-0.5106,-0.9231,3677.1306818181815,Horror
1268,3987041,Planet of the Vampires,-0.2732,-0.4767,3660.163043478261,Horror
1252,3524875,Taste the Blood of Dracula,0.4019,0.296,3644.708168642951,Horror
452,3342195,Werckmeister Harmonies,0.6249,-0.296,3633.389492753624,Horror
1230,19476185,Mr. Sardonicus,0.8074,-0.8689,3626.411314229249,Horror
1213,1771762,The Brain That Wouldn't Die,0.8271,-0.4019,3587.7220026350465,Horror
290,5444637,Leprechaun 3,0.4939,0.8126,3569.176548089592,Horror
115,3644025,Flesh for Frankenstein,0.6908,-0.2924,3565.018115942029,Horror
599,32632090,Cry Baby Lane,0.2263,-0.4404,3558.4619565217395,Horror
695,3487956,The Hills Have Eyes,-0.6705,0.5719,3544.831933465085,Horror
172,6044779,Children of the Corn V: Fields of Terror,0.128,-0.25,3544.273386034256,Horror
622,4253777,Perdita Durango,-0.128,-0.2732,3526.090332674572,Horror
